"patch","area_m2","longitude","latitude"
281,354,657703.24251151,5212332.81359198
285,226,657851.636110927,5212325.42930005
286,89,658623.055293448,5212329.85813701
287,21082,657760.490608658,5212223.18135271
291,56,657829.935406493,5212326.23459737
294,77,657708.634314441,5212320.04638109
296,144,658067.918114455,5212313.35979587
298,107,657688.789554756,5212313.28619887
301,247,658928.426792702,5212307.44338911
302,334,657702.057777086,5212303.19902438
303,52,658103.45543948,5212309.23485947
308,218,657995.878753075,5212299.95518603
309,111,657936.479245948,5212303.29350963
314,45,657729.428045195,5212301.7349751
317,270,659357.21393316,5212290.06108101
327,260,658817.896227654,5212272.92003474
330,352,659457.847250653,5212268.4712834
335,45,658146.458589091,5212270.73545304
348,1634,658255.17830218,5212241.57249998
353,45,657904.440863377,5212248.73579223
355,52,658660.996274546,5212247.73580764
356,45,659002.521288312,5212245.73583848
357,283,658187.214224266,5212235.98333866
362,190,658364.669307989,5212231.37290203
363,123,659094.999606268,5212234.01244199
365,131,657814.365563846,5212231.48414981
367,288,658053.858056899,5212226.60766117
370,76,658167.960163896,5212226.89402371
372,203,659172.784990189,5212224.32237552
375,419,658141.935584789,5212221.31139405
377,555,658755.764476761,5212207.68056935
378,184,659029.865682357,5212215.93195016
379,376,658791.378164322,5212206.65399422
380,73,658265.09741535,5212217.09244448
384,45,657831.435516364,5212216.73628558
386,193,659211.83713703,5212212.32184587
387,97,657868.551636862,5212208.09724352
388,700,659083.794383723,5212190.49383304
392,121,658642.470124276,5212204.21581747
394,132,658544.79837011,5212204.78950008
398,122,657844.37908732,5212193.91696528
403,163,658672.987950379,5212187.15391959
406,45,657874.438665974,5212182.73680978
407,1459,657835.526288904,5212151.17800916
409,3007,659236.812475394,5212152.24808796
416,59,658941.51682026,5212170.73699479
428,6247,657572.12870622,5212088.80356937
429,1362,659122.79147739,5212136.97319817
430,118,659155.701999005,5212152.99998012
431,427,657985.786399691,5212145.48679861
436,937,658408.63147296,5212135.00648911
443,76,658579.990341558,5212151.23729543
446,771,658326.732492991,5212135.18501373
450,58,658355.870478433,5212143.34086545
451,106,658802.176426097,5212141.6242361
454,122,658437.881572659,5212134.42607921
456,52,659619.566481558,5212135.23754211
459,532,657929.542325902,5212124.4275584
465,193,659157.750274078,5212118.40101412
471,497,659176.81574402,5212106.03376701
472,52,658140.958186234,5212117.73781192
473,2800,659216.015496353,5212084.42332556
474,370,658428.422483761,5212105.6217825
476,45,658147.458662338,5212108.73795067
478,22604,657775.566533272,5212047.48553282
481,471,659437.754863937,5212091.09066437
483,45,659581.563698182,5212105.73799693
484,56,659597.064833507,5212105.23800464
485,125,657950.076205772,5212101.75405835
491,130,657918.480353187,5212097.16120608
496,367,659566.096625298,5212085.40588533
497,202,658087.60774412,5212092.20850255
504,962,659933.741259308,5212070.6647331
512,152,658903.303495147,5212083.68570534
515,71,657672.325271359,5212083.63974608
517,45,658070.453022338,5212083.73833611
519,420,657614.538678157,5212070.65044266
523,203,659298.296645891,5212074.85669965
524,2395,659830.617847395,5212065.70813393
530,134,659075.190789831,5212072.35791456
539,58,658493.087424944,5212069.34200635
540,188,659421.81263609,5212064.50990917
541,87,659887.034347138,5212067.20985531
549,52,658179.461006234,5212062.23866759
550,59,658506.484957922,5212062.73865988
552,165,658131.736298689,5212056.72663136
555,52,658225.464375584,5212059.23871384
558,734,660033.527318336,5212045.95690226
567,589,659405.13651495,5212037.32139471
574,1234,659893.297226898,5212032.92793634
575,122,658106.06218778,5212042.42749762
579,95,659542.729274947,5212041.30741135
582,52,659923.088711948,5212042.73896823
583,237,660186.683967398,5212036.88673778
595,56,657922.942218442,5212023.23926887
605,467,659924.984996445,5212012.22980264
615,45,659650.568752208,5212011.73944617
618,122,659704.187433413,5212007.04279727
619,45,657893.440057662,5212008.73949242
620,595,659443.953619429,5211996.59009991
634,66,658233.358893184,5211995.14879287
638,186,658175.525234101,5211985.25060725
640,52,659717.57365974,5211988.23980848
643,99,660102.157382742,5211984.64895475
644,104,658132.149848791,5211983.4321903
646,45,657980.44643013,5211983.73987786
657,52,659882.085708831,5211979.73993953
666,45,657921.442108572,5211971.74006287
668,80,657708.501512507,5211962.8651997
670,45,657726.427825455,5211960.74023246
671,218,657741.236249494,5211953.74492747
675,3269,659548.300631786,5211887.76797117
681,2397,660286.984992919,5211934.19996581
686,45,658060.45228987,5211951.74037122
687,3951,659636.851979413,5211874.37406213
694,253,657742.523866011,5211931.47586152
700,45,658060.45228987,5211936.74060248
709,45,657762.430462338,5211930.74069499
715,142,660344.253361449,5211923.74080291
716,47902,657650.999771668,5211627.60731593
718,111,659228.474774396,5211920.64175159
719,99,660321.597697279,5211920.29641157
720,45,658053.451777143,5211919.74086458
721,45,658180.46107948,5211919.74086458
725,45,657801.433318961,5211914.74094167
727,58,659897.190263386,5211914.34439606
730,116,658166.589373842,5211909.20654424
731,90,660342.674998586,5211908.56325914
732,79,658179.511642854,5211906.95625156
733,74,660322.009821376,5211908.15996205
734,52,660149.105265714,5211907.74104959
747,58,659120.926512199,5211895.34468899
748,58,658365.07804936,5211893.34471982
751,45,660019.59578026,5211893.74126543
760,72,660096.37918176,5211883.51920081
761,190,659817.780999065,5211873.28368611
762,1257,660322.315644803,5211859.87862125
768,99,658362.636038389,5211869.93355169
772,58,659569.16623845,5211861.13831982
783,287,658358.982865465,5211843.58872857
784,125,659559.034048079,5211845.20601374
785,184,658640.233884314,5211839.03015243
786,1227,658932.775348726,5211822.25011013
789,602,660325.697933826,5211831.61431631
792,2575,660221.482411377,5211803.8657579
793,178,658366.637636658,5211828.48946248
794,84,659817.557173148,5211832.93267915
795,83,659116.987503301,5211831.12777296
798,52,658176.460786494,5211830.24224444
804,45,658097.455,5211824.74232924
810,846,659558.712142705,5211804.83719878
811,45,660290.61563013,5211817.74243716
813,173,658375.047585602,5211811.21074596
814,86,658206.497870172,5211810.87045009
816,45,660326.618267013,5211812.74251425
818,551,658161.087609724,5211802.25447269
824,45,659407.550953247,5211808.74257592
827,480,659526.961782395,5211795.29069998
832,82,660301.762788026,5211801.84024331
833,862,658891.972588324,5211788.06192029
834,995,659643.673774848,5211778.91288507
836,162,660315.796486757,5211792.71813163
838,168,658208.094055739,5211786.51077583
844,59,659669.570143896,5211785.74293052
845,93,658423.575659723,5211783.6676937
846,195,658389.794360059,5211778.56868216
847,60,660288.115447013,5211782.24298448
850,7286,659575.469922191,5211663.65793386
851,556,658413.190355112,5211760.50770808
854,141,659447.490048654,5211769.98430824
855,7625,660245.249553357,5211705.06955137
860,68,660192.108415325,5211768.24320033
861,45,658031.450165714,5211767.74320804
862,2429,659061.191291436,5211730.52887855
863,193,659468.664237559,5211763.19923664
864,45,660269.614091948,5211765.74323887
865,179,659792.087497125,5211756.92214582
868,45,659762.576955844,5211761.74330054
869,58,660244.215680009,5211761.34675493
870,74,658029.950055844,5211757.74336221
871,66,660193.108488571,5211759.74333138
872,909,658858.0640634,5211744.06260504
877,70,659382.506261796,5211755.6148236
879,45,660150.605375584,5211756.74337763
881,45,660270.614165195,5211756.74337763
886,45,659611.565895584,5211751.74345472
887,87,659494.557325714,5211747.74351639
888,1108,659657.438388923,5211726.26370315
889,52,660257.113176364,5211750.74347014
900,45,658387.476241558,5211735.7437014
901,72,659612.565968831,5211734.24372452
905,125,659793.003184303,5211730.839777
910,45,658400.477193766,5211731.74376307
913,2190,659841.954459061,5211703.52684651
915,86,660128.522362845,5211728.73218159
917,45,658625.493674286,5211728.74380932
920,89,659935.263760969,5211726.66518968
924,45,659947.590506494,5211725.74385557
927,149,658635.252778318,5211717.5090832
929,68,659996.094058961,5211716.24400204
931,77,660138.13692991,5211713.69209333
932,191,660140.882150353,5211702.69709048
937,64,658618.805684448,5211704.74417934
938,215,658197.787929918,5211698.088468
939,479,659439.215067777,5211696.44368101
946,297,657961.209330942,5211680.13176419
949,667,659398.469328575,5211674.56173614
955,45,658081.453828052,5211680.74454936
958,59,659695.572048312,5211678.74458019
959,45,660125.603544416,5211678.74458019
960,56,660136.104313506,5211677.24460332
961,461,659778.335159888,5211668.71653523
962,125,658662.360374454,5211673.64065888
964,122,659604.180108738,5211674.24464957
968,105,659835.848989056,5211664.82098534
974,826,659812.053945225,5211646.19907713
976,62,658646.995249091,5211662.74482687
977,375,659867.845999228,5211651.60366531
984,369,660181.941003982,5211654.5444113
985,67,657972.445844156,5211657.74490396
988,95,660207.60955065,5211656.74491938
992,363,658336.301694565,5211639.37328638
995,908,659383.490821005,5211640.67358125
996,56,660313.117278182,5211651.24500418
998,109,657977.14343592,5211645.10289704
1003,45,660147.605155844,5211642.74513522
1009,59,660161.606181299,5211636.74522773
1020,80,660248.612553766,5211626.24538961
1021,118,658836.382001395,5211624.31321601
1025,52,658792.00586987,5211624.74541274
1027,45,658382.475875325,5211621.74545899
1030,2420,659819.550550158,5211576.54780873
1032,199,659395.70586459,5211616.29328174
1033,45,659791.57908,5211619.74548983
1036,45,658118.456538182,5211617.74552066
1038,45,660154.605668572,5211617.74552066
1039,58,658779.901535056,5211616.34899047
1044,81,659664.29815283,5211611.69623121
1045,52,660256.113103117,5211611.74561317
1049,45,658108.455805714,5211606.74569025
1050,59,658368.47484987,5211605.74570567
1051,58,658659.099583905,5211606.14225128
1052,1184,659134.0689298,5211594.5516215
1055,158,658532.17671304,5211601.18248489
1057,281,658063.97923858,5211595.92379304
1058,100,658088.454340779,5211601.24577505
1064,72,658386.156700469,5211592.07924971
1065,76,660314.248940014,5211591.56171383
1066,199,658080.20248012,5211587.78618357
1067,92,658043.396692868,5211590.32203043
1068,45,658115.456318441,5211590.74593693
1069,77,658409.841515986,5211588.66804689
1071,45,658536.487155325,5211589.74595235
1072,45,658032.450238961,5211588.74596777
1073,45,658735.501731429,5211588.74596777
1077,167,658794.452156824,5211581.47063084
1078,104,658475.617312518,5211580.67878445
1079,60,658399.977157143,5211581.2460834
1080,4089,658842.742650221,5211528.74444727
1081,45,658770.504295065,5211580.74609111
1083,140,659145.988938939,5211576.40330092
1084,66,659528.453747729,5211580.15519113
1088,45,659656.569191688,5211578.74612194
1091,52,659666.569924156,5211575.2461759
1092,45,658065.452656104,5211572.74621445
1093,170,658396.088637048,5211568.51098563
1099,45,659103.528686234,5211567.74629154
1100,93,659855.271916995,5211563.57431285
1101,65,658066.098857279,5211562.60790922
1102,45,659535.560328831,5211563.7463532
1108,1597,660440.776283709,5211535.96218546
1109,93,658087.378993202,5211554.24112341
1110,45,658373.475216104,5211555.74647654
1111,80,658396.226882468,5211553.64650892
1113,58,658350.870112199,5211553.14306841
1114,203,659522.391876671,5211546.5643521
1117,124,659030.47494858,5211547.31918712
1119,45,660469.628741299,5211548.74658447
1121,69,658379.99743293,5211545.19591457
1124,52,659654.569045195,5211541.2467001
1128,70,659146.66041669,5211538.70388216
1130,45,657936.443207273,5211537.74675406
1131,1032,659009.376441556,5211520.88073503
1132,1318,658347.579541017,5211502.8155779
1134,56,658975.019274026,5211532.24683886
1137,117,659516.071721971,5211529.53320548
1146,52,659538.060511948,5211522.74698532
1154,93,659512.741453244,5211513.97292705
1155,65,659640.214147668,5211515.60863384
1156,187,660262.105520619,5211512.96638745
1157,45,660388.622808312,5211513.74712408
1165,99,660410.240553242,5211505.79775169
1166,45,660382.622368831,5211506.747232
1167,80,658026.462300396,5211504.69726361
1168,81,658312.421361719,5211500.21646849
1170,333,658915.887315491,5211490.47721258
1174,194,658330.106060305,5211490.95366107
1183,45,660413.62463948,5211488.74750952
1185,205,658986.222533593,5211478.46474123
1186,1370,660365.962024517,5211463.175641
1187,58,659501.954419212,5211484.35102558
1188,72,660430.403646176,5211483.9698054
1189,45,658972.519090909,5211480.74763286
1190,66,660410.518351366,5211480.15673288
1194,267,658210.485750439,5211466.62800036
1197,45,659402.550587013,5211473.74774078
1198,215,660399.037524588,5211466.88738143
1199,74,659675.448952847,5211464.59923318
1200,120,660415.199754844,5211461.74792579
1203,133,658534.163676879,5211458.00362261
1204,45,659509.558424415,5211461.74792579
1206,100,658982.019786753,5211459.31796325
1209,78,658103.391332221,5211454.35060394
1210,58,659495.953979731,5211454.3514881
1214,45,659515.558863896,5211447.74814163
1215,179,659070.006677962,5211439.92703317
1216,45,660219.61042961,5211446.74815705
1217,58,658954.121191697,5211445.35162686
1218,1224,660223.62624661,5211429.23453818
1222,58,660305.013236355,5211442.14477975
1225,45,659502.557911688,5211441.74823414
1228,4531,660338.562642167,5211390.1758666
1230,348,659398.961243664,5211424.7887255
1233,92,660171.280802925,5211427.79192758
1239,52,660158.105924935,5211422.74852707
1240,45,659467.555348052,5211420.74855791
1241,119,658386.013949584,5211416.07636103
1244,90,659707.072890649,5211410.24871979
1252,898,660284.489346243,5211382.1455896
1261,96,659709.375142603,5211392.01983417
1264,87,659519.076362902,5211389.64558917
1265,59,658398.477047273,5211388.74905127
1267,45,659405.550806753,5211388.74905127
1269,45,658577.490158442,5211386.7490821
1273,45,659510.558497662,5211384.74911294
1275,1894,659707.992176565,5211325.85139376
1277,45,660362.620903896,5211380.7491746
1283,45,659295.54274961,5211351.74962171
1284,66,659560.456091625,5211349.34056795
1286,45,659447.553883117,5211347.74968338
1288,52,659441.053407013,5211338.74982214
1291,561,657913.528873024,5211321.0620378
1293,792,657876.757017591,5211305.32862025
1298,59,659043.524291429,5211318.75013049
1303,52,659497.057508831,5211315.75017674
1306,45,657894.440130909,5211310.75025383
1310,68,658530.486715844,5211299.25043113
1311,80,658052.701722208,5211294.00051207
1320,45,658759.503489351,5211256.75108637
1322,142,658780.716310613,5211250.08217511
1324,111,659416.911999223,5211244.81433347
1326,58,659487.160232217,5211240.14789408
1328,45,659443.55359013,5211230.75148723
1330,154,658777.758073095,5211224.25158744
1333,45,659421.551978701,5211228.75151806
1334,45,659473.555787532,5211224.75157973
1336,71,659421.101241463,5211216.21650006
1337,156,659318.044397662,5211209.751811
1338,4496,659471.342992012,5211180.63259803
1342,60,659346.046448571,5211213.25175704
1343,88,659432.052747792,5211210.75179558
1350,570,659412.830287281,5211192.82926489
1353,58,659438.156643126,5211201.14849536
1354,58,658950.12089871,5211198.35543498
1357,1351,660245.397662493,5211157.45135903
1360,45,659317.544361039,5211175.75233519
1363,73,659386.357620196,5211159.75258187
1365,3507,659383.754228876,5211118.33919128
1366,60,658048.951447533,5211137.25292876
1369,3993,659856.894156779,5211099.12040874
1370,45,660106.602152727,5211129.7530444
1371,171,660186.964763743,5211117.72983795
1373,859,660040.60081113,5211090.87471482
1377,800,660148.385212976,5211095.95231553
1378,45,659697.572194805,5211108.75336816
1380,86,658055.95196026,5211104.75342983
1383,1732,657682.424602597,5211057.25416216
1390,66,660012.701335907,5211071.16303863
1391,401,658222.608804842,5211051.14328381
1398,106,660106.69649926,5211051.14104887
1399,627,658850.913693133,5211034.64924753
1402,45,659964.591751688,5211047.75430863
1403,1566,660208.825476231,5211022.49480024
1404,3793,659889.630817206,5211011.87640146
1406,59,660117.602958441,5211039.75443197
1408,269,657889.209264522,5211023.71378708
1410,210,660109.94049247,5211030.29743492
1423,45,660219.61042961,5211012.75484824
1430,129,658249.194795804,5210988.69320371
1432,58,659598.168362606,5210989.15176387
1433,194,659920.665854082,5210985.01816248
1436,52,659040.524071689,5210982.25531847
1437,694,659555.965281532,5210963.8348532
1438,122,659581.40794907,5210976.12426546
1440,71,659033.42496019,5210974.85402413
1441,115,659918.014427257,5210973.59023468
1442,45,658458.481442078,5210973.75544952
1445,45,658324.471627013,5210965.75557286
1449,45,658851.510228052,5210961.75563453
1450,151,658311.834939895,5210955.98088913
1457,58,658292.865863887,5210953.35921226
1461,89,658562.904820528,5210927.89098811
1462,52,658250.966243377,5210925.75618956
1464,117,659068.88512325,5210922.78187644
1465,116,658448.299661868,5210919.19594588
1468,79,659819.543153444,5210914.45256637
1470,87,657999.942110894,5210904.88294816
1471,45,659818.581057662,5210901.75655958
1472,90,657932.83183166,5210900.32324835
1473,373,657970.775480529,5210896.72446558
1475,45,657937.44328052,5210891.75671376
1478,45,658543.487668052,5210890.75672917
1479,104,659804.512719585,5210887.30485932
1480,59,658555.488547013,5210882.75685251
1486,132,659925.551013502,5210875.65090147
1488,59947,659494.929014573,5210726.86161317
1496,58,659902.190629619,5210870.15359855
1499,45,657994.447455585,5210861.75717628
1500,105,659882.871480668,5210855.61441385
1501,63,657982.002099625,5210856.72550783
1503,865,659931.857562284,5210843.51237087
1511,52,658315.971004416,5210844.75743838
1512,60,658595.991513506,5210841.25749234
1515,52,659610.065785714,5210837.7575463
1520,956,657932.42722276,5210819.74945574
1521,45,658282.46855065,5210827.75770048
1526,52,659919.588455584,5210823.25776986
1528,59,658218.463862857,5210822.75777757
1530,45,658228.464595325,5210821.75779298
1532,45,658272.467818182,5210818.75783923
1533,95,659898.471119447,5210812.97898096
1534,436,658202.10257279,5210806.34289303
1535,197,658250.989087689,5210811.90007694
1537,94,659556.06183039,5210810.75796257
1539,45,658185.461445714,5210807.75800883
1542,663,657754.138753986,5210794.18506575
1544,62,658175.460713247,5210805.25804737
1546,306,658224.918583976,5210795.83335608
1550,113,658014.634774839,5210796.25376142
1551,329,658155.173513098,5210784.80395543
1554,1500,659859.388713139,5210756.53146529
1555,100,659747.755870327,5210777.59847382
1556,174,658177.59305333,5210775.11483395
1558,122,658199.019815797,5210769.84875724
1559,441,658122.406940894,5210763.91287983
1560,45,658337.472579221,5210771.75856386
1562,52,659735.574978182,5210771.25857156
1566,1476,658255.820257429,5210751.56307577
1568,112,659713.725163585,5210761.99978574
1570,372,659831.579321501,5210750.64329801
1572,45,659600.56508987,5210762.75870261
1577,58,658706.103026503,5210757.36223409
1581,104,658481.396581953,5210755.05689828
1583,45,658188.461665454,5210752.75885679
1588,153,659767.20474577,5210738.44535198
1589,92,659796.70989057,5210742.24814927
1590,45,659329.54524,5210742.75901096
1593,45,658460.481588572,5210733.75914972
1595,6778,659721.165247668,5210670.19432862
1597,502,659807.954781371,5210719.42072537
1600,77,659301.166538128,5210716.87629313
1605,156,658318.003204539,5210711.21462551
1607,65,658151.597427005,5210710.40566362
1608,45,659802.579885714,5210707.75955057
1613,86,658127.74791637,5210691.49235952
1615,45,658116.456391688,5210689.75982809
1619,45,658449.480782857,5210664.76021353
1625,87,659708.57300052,5210631.7607223
1629,127,659705.620028334,5210613.39092679
1631,129,659186.139387919,5210612.10986248
1635,137,659647.926222899,5210579.59364339
1636,86,658850.370609701,5210573.88952152
1637,712,659672.446759078,5210551.93891927
1639,946,657932.463000323,5210544.65847114
1640,552,658940.043886293,5210536.72957877
1642,9863,659412.597252077,5210473.01512156
1643,291,659086.902038922,5210523.97200615
1644,5620,659606.14325643,5210496.55675702
1651,86,659603.251333126,5210526.2856043
1652,539,658361.331469536,5210515.79219488
1653,184,659455.597950536,5210521.36025052
1654,70,659548.004097373,5210522.16241206
1655,131,659560.753013673,5210512.10607856
1656,58,659442.156936113,5210512.36601138
1659,72,659518.239615794,5210496.09614728
1660,81,659427.651190848,5210487.93577927
1661,58,659408.154445723,5210487.15950345
1663,79945,658628.717564169,5210388.76917192
1665,131,658409.729779835,5210477.03791694
1666,74,658423.627537978,5210480.88467009
1671,1900,659242.219370448,5210455.3876521
1672,52,659204.036047533,5210479.76306576
1674,67,658793.50597974,5210476.76311201
1679,72,658808.173720693,5210469.26322765
1681,65,659340.684517395,5210469.40937924
1682,52,659619.066444935,5210457.76340495
1684,77,659553.561647273,5210450.76351287
1685,5574,659067.167034896,5210425.77950625
1690,100,659373.828483366,5210431.71380657
1691,68,659189.534985455,5210428.26385976
1692,102,659160.405400983,5210415.96993166
1693,449,659206.832466155,5210409.76414499
1694,80,659174.03385013,5210407.76417582
1695,67,658477.482833766,5210400.76428374
1696,104,658384.572182707,5210396.0720484
1697,98,658443.43952406,5210394.91743511
1698,5628,658313.904755,5210357.34668732
1699,45,658481.483126753,5210390.76443792
1705,31558,658318.147759319,5210236.30516143
1708,45,658484.483346494,5210285.76605675
