"patch","area_m2","longitude","latitude"
359,69,657811.55000195,5212665.78733325
361,9,657948.444086234,5212664.72937855
363,69,658948.183975238,5212660.39611202
364,53,658043.186874384,5212661.12566053
366,9,657997.447675325,5212661.7294248
367,12,658091.954597143,5212661.7294248
368,21,657944.443793247,5212658.58661611
370,9,658674.497263376,5212659.72945564
371,15,658035.050429403,5212656.12951114
374,9,658814.507517922,5212656.72950189
378,18,657764.76396658,5212653.56288404
379,14,658017.949176883,5212654.22954043
380,9,658771.504368311,5212653.72954814
381,19,658028.871029446,5212650.83485593
382,12,658800.506492467,5212651.22958669
383,9,658804.506785454,5212651.72957898
384,9,657734.428411429,5212650.72959439
391,9,658764.503855584,5212648.72962523
392,9,658792.505906494,5212648.72962523
394,12,658772.504441558,5212646.22966377
395,515,658075.152395653,5212636.60748203
397,42,658346.997086333,5212642.84876352
398,9,658357.474044156,5212644.7296869
399,9,658783.505247273,5212644.7296869
401,12,658766.504002078,5212643.22971003
402,25,658809.187128249,5212642.92971465
406,38,658775.267801846,5212639.44029477
407,9,658363.474483636,5212640.72974857
408,188,657644.038812445,5212631.01713236
409,9,658388.476314805,5212639.72976399
410,9,658352.473677922,5212638.72977941
411,9,658766.504002078,5212638.72977941
412,9,657746.42929039,5212637.72979482
417,38,657662.212595926,5212632.72987191
418,30,657674.924053247,5212633.72985649
419,12,658762.003672467,5212632.72987191
420,9,658781.505100779,5212632.72987191
421,9,658789.505686753,5212632.72987191
422,321,658037.213827729,5212621.68331325
425,9,657735.428484675,5212630.72990274
426,9,658785.505393766,5212630.72990274
427,12,657739.428777662,5212629.22992587
428,9,658352.473677922,5212629.72991816
431,9,658652.495651948,5212628.72993358
432,21,658718.64335384,5212626.72996441
434,9,658059.452216623,5212626.72996441
435,16,658487.983602857,5212626.22997212
436,9,658790.50576,5212626.72996441
438,16,658481.983163377,5212624.23000296
439,28,657707.676452078,5212619.40864872
441,244,658078.453608311,5212611.16463063
442,16,658050.951594026,5212615.23014172
443,15,658697.498948052,5212614.73014943
444,9,658686.498142338,5212613.73016484
446,52,658042.393274895,5212610.53790637
448,24,658059.577225779,5212609.98022266
449,9,658667.496750649,5212610.73021109
451,9,658706.499607273,5212608.73024193
453,220,657958.844848,5212599.40311301
455,12,658011.948737403,5212606.73027276
456,121,658739.427638802,5212596.54034723
457,9,658713.50012,5212600.73036527
458,14,657655.922661559,5212598.23040381
460,72,658754.0169764,5212593.91102597
461,22,658724.000889091,5212593.09411937
462,21,657915.441669091,5212592.73048861
463,109,657888.751640882,5212588.61128606
466,9,658698.499021299,5212588.73055028
468,9,658479.48298026,5212585.73059653
479,28,658544.987777922,5212575.73075071
487,129,659079.80601852,5212565.25029214
490,9,658491.483859221,5212569.73084321
497,91,658640.769518384,5212561.04965837
499,15,657938.843383065,5212560.13099122
509,152,658860.668793575,5212547.93512662
511,23,658835.509056104,5212551.73112073
520,12,657973.445917403,5212549.23115927
521,18,658489.317033853,5212548.06451059
526,43,657747.499136189,5212539.14991935
530,98,659129.642843769,5212537.85378366
534,12,658483.98330987,5212540.73129032
537,12,658867.5114,5212539.23131344
538,9,657577.416911688,5212538.73132115
547,15,658213.063467325,5212532.13142291
548,42,657700.140185826,5212529.42194087
549,55,657717.099869535,5212528.64056764
550,9,658747.50261039,5212531.73142908
551,9,658852.510301299,5212531.73142908
553,18,657710.093295758,5212529.56479581
554,9,658563.489132987,5212530.73144449
561,9,658228.464595325,5212522.73156783
563,226,657771.811680404,5212507.62118133
565,100,657724.757703132,5212508.89178121
567,322,658753.089976138,5212496.55805833
568,12,658745.502463896,5212511.23174514
571,9,658500.484518442,5212510.73175284
576,104,657648.566353542,5212503.08763993
577,15,657662.423137662,5212506.73181451
578,277,657795.844461972,5212494.73560958
587,12,658769.004185195,5212505.73182993
588,9,658497.484298701,5212504.73184535
589,18,658774.837945801,5212503.56519667
591,12,658879.512278961,5212499.23193014
595,38,658780.057626343,5212491.23205349
597,15,658913.914798649,5212490.33206736
600,31,657723.008220159,5212487.50630448
601,12,657728.427971948,5212488.23209974
602,9,657645.421892468,5212487.73210745
603,33,657931.715588288,5212486.18667673
604,9,658807.507005195,5212485.73213828
607,9,657733.428338182,5212482.73218453
612,76,659266.001112256,5212479.3901308
613,430,657660.597422549,5212463.67433882
614,78,658778.889524595,5212472.69387776
617,26,657675.770269071,5212473.34771383
618,22,657923.669544439,5212471.95962335
624,17,657960.503793033,5212469.3206266
625,9,658505.484884675,5212469.73238496
626,12,658785.505393766,5212468.23240809
629,9,658940.516747013,5212467.7324158
631,9,658964.518504935,5212466.73243121
633,28,657982.80374564,5212462.58963794
634,114,659025.38261183,5212456.08347259
635,49,658417.417209987,5212459.16111937
636,24,658963.893459156,5212458.60755648
638,9,658582.490524675,5212457.73256997
639,17,658931.927882658,5212456.67376277
640,33,657691.273735569,5212456.27804694
642,251,659338.36660322,5212444.93595452
643,12,657684.424749091,5212455.23260851
644,9,658501.484591688,5212454.73261622
647,15,657977.44621039,5212452.73264706
648,26,658941.51682026,5212449.34808386
649,22,657978.94632026,5212448.23271644
651,12,657986.946906234,5212446.73273956
653,70,658963.032681825,5212441.28996633
660,62,658944.855774487,5212435.65226524
662,9,658547.487961039,5212436.73289374
663,19,658553.593671388,5212436.1539553
664,9,658783.505247273,5212436.73289374
668,38,659318.360210267,5212431.15403238
673,35,658547.573681603,5212425.96163123
676,20,658959.018102078,5212425.73306333
679,21,659161.247199332,5212425.44735345
682,9,657928.442621299,5212423.73309416
689,52,658532.929202428,5212415.21399474
692,5440,658768.574190464,5212366.76834743
694,12,659008.021691169,5212417.73318667
697,96,658932.630752765,5212410.16038676
704,15,658687.098186286,5212411.33328534
705,83,658152.519273948,5212407.33575661
706,42,658336.686807384,5212408.89998952
707,9,658429.479317922,5212409.73331001
708,17,658844.097920458,5212405.67454906
709,25,658903.434031023,5212405.29337846
711,278,659439.751153361,5212397.56443288
712,23,658165.06864777,5212402.29864203
713,499,658503.909619,5212388.0663094
715,9,657743.429070649,5212401.73343335
718,92,658940.288469424,5212394.72267187
719,12,658133.457636883,5212398.23348731
720,18,658634.661012381,5212398.40015141
721,38,658822.56073933,5212395.4966874
722,12,658005.948297922,5212397.73349502
724,69,658838.016486128,5212390.82055812
727,34,659342.722675722,5212396.29234077
731,182,659316.621216504,5212391.66765448
734,9,658207.463057143,5212395.73352586
737,121,658196.660613064,5212386.69234294
738,36,658214.019092871,5212392.9557909
740,18,659349.546704935,5212394.23354898
745,12,657727.927935325,5212391.73358752
750,9,657722.427532468,5212389.73361836
751,46,658471.982430909,5212385.84237401
754,355,658813.972267452,5212372.35078777
765,9,657754.429876364,5212382.73372628
767,15,657987.446942857,5212381.7337417
769,9,658233.464961558,5212381.7337417
774,19,659493.662523335,5212381.31269556
780,36,658504.901508615,5212376.0671624
782,20,657780.481784442,5212373.68386581
783,58,658704.792585696,5212371.61320808
784,21,657774.431341299,5212372.73388046
787,119,657787.415485553,5212367.80958663
790,12,659349.046668312,5212371.73389587
791,22,658492.711221842,5212368.64303444
793,28,658803.542429109,5212366.09112573
794,18,658002.448041558,5212366.23398067
797,19,659276.541357922,5212366.73397296
798,204,659361.557388536,5212363.35167217
812,9,658927.515794805,5212360.73406547
813,14,658834.008946234,5212356.23413485
815,22,659146.440920094,5212354.96142719
816,9,657682.424602597,5212354.73415797
818,32,659370.048206493,5212353.9216705
820,43,657875.345709151,5212349.2458705
828,45,657868.282659544,5212344.023212
829,104,658814.517134011,5212341.68628222
837,12,658912.01465948,5212340.73437382
839,22,659318.77172366,5212339.50712001
841,102,657703.200634067,5212332.62665568
848,384,658809.527986547,5212323.65651212
852,15,657688.425042078,5212333.73448174
856,18,657717.093808485,5212331.73451257
857,107,657851.764108061,5212325.12713781
858,29,658623.07970438,5212329.90695454
861,696,657868.461216683,5212308.07970487
862,380,658829.061215434,5212312.41375782
867,14,657829.935406493,5212326.23459737
870,45,659466.244140906,5212323.93463283
875,9,658920.515282078,5212323.73463591
876,24,657708.676525325,5212319.98469373
877,12,658106.955695844,5212321.73466675
883,62,658067.936709007,5212313.57350225
884,37,658113.537258968,5212316.43745112
885,27,657905.848373872,5212315.69772279
888,22,659334.04556961,5212315.23476696
889,9,657693.425408312,5212314.73477467
893,2219,658760.455789833,5212272.66241747
895,16,657685.424822338,5212312.23481322
896,134,658928.433772487,5212307.39906688
898,37,657704.777591112,5212307.62677615
899,373,658139.511699594,5212296.81279898
900,12,658103.45543948,5212309.23485947
902,9,657713.426873247,5212307.73488259
903,21,658946.23145128,5212306.16347825
906,18,657695.425554805,5212304.23493655
907,9,658003.448114805,5212305.73491343
909,12,658805.506858701,5212305.23492114
910,43,657936.489722307,5212303.22332424
911,56,657995.018926011,5212300.66356305
912,9,658141.458222857,5212303.73494426
915,9,658137.45792987,5212302.73495968
916,35,659323.1161977,5212301.16355534
917,9,657729.428045195,5212301.7349751
919,15,658380.87575813,5212300.33499668
920,50,657698.345768686,5212296.61505403
921,96,657880.657871477,5212293.16219061
922,28,658817.864906679,5212293.87795338
928,153,659357.266224572,5212290.05541661
930,17,657733.48716602,5212292.3233555
931,9,659018.52246026,5212292.73511386
932,25,657721.987500239,5212291.05513976
933,9,657990.447162597,5212291.73512927
936,12693,657729.970588674,5212206.41421988
937,9,658913.514769351,5212289.73516011
939,15,657824.435003636,5212287.73519094
940,98,658264.283545285,5212284.26585668
941,2038,658401.968961513,5212255.04580289
944,135,658103.040594282,5212280.6982624
948,18,657819.101279654,5212284.90190129
950,9,658306.470308571,5212283.73525261
951,129,658817.693797801,5212272.61139311
957,1626,657846.899748617,5212256.58622469
958,9,657823.43493039,5212277.73534512
959,156,658358.326670706,5212270.92775777
962,25,658112.976136789,5212275.65537719
963,25,658318.671202182,5212275.41538089
964,133,659455.810126913,5212272.20911453
975,9,658146.458589091,5212270.73545304
982,14,657796.932989351,5212266.23552242
983,52,658926.304167602,5212263.50479529
985,50,659224.977581319,5212262.25558378
986,45,658937.560974973,5212261.33559797
990,12,659194.535351688,5212262.23558409
991,23,657749.951287476,5212260.64865203
993,9,659028.523192727,5212261.7355918
994,29,657756.050684729,5212258.6666736
995,14,657793.93276961,5212260.23561492
1001,34,659463.202088037,5212259.02975116
1004,73,658989.04084893,5212254.63981079
1009,918,658255.511238568,5212243.15200032
1012,39,657798.612599547,5212252.17163669
1022,115,658355.10865352,5212248.47492668
1026,9,657904.440863377,5212248.73579223
1031,12,658660.996274545,5212247.73580764
1036,9,659002.521288312,5212245.73583848
1039,9,658856.510594286,5212243.73586931
1041,31,658189.945645111,5212241.51009718
1043,54,658302.284816835,5212239.34704809
1047,188,657842.021398071,5212228.08185534
1050,18,659312.043958182,5212236.73597724
1051,68,658364.812816952,5212233.57426128
1052,50,659095.028063637,5212234.09601794
1053,91,658185.912028167,5212233.90085611
1054,24,658265.550644892,5212233.73602349
1055,53,657814.434271169,5212231.54737799
1056,9,658278.468257662,5212233.73602349
1057,9,658764.503855584,5212233.73602349
1061,155,658054.090533604,5212226.781292
1065,22,657792.341743991,5212228.64519289
1066,46,657829.848443602,5212227.49698924
1067,21,657801.290451355,5212227.87897093
1068,22,658764.867518583,5212227.2361237
1069,23,658167.894941728,5212226.91004177
1070,9,658402.47734026,5212227.73611599
1071,94,659172.703965493,5212224.4063801
1072,127,658823.492427958,5212221.48424388
1076,238,658142.28181259,5212221.37907115
1078,9,658364.474556883,5212223.73617766
1080,334,658755.557092526,5212208.05378472
1082,34,659191.064509244,5212221.00092572
1083,23,657798.433099221,5212220.91013428
1087,89,659029.781711869,5212215.97225242
1089,135,658789.757557053,5212211.3808126
1090,22,658265.103642456,5212217.0544625
1091,32,658396.351891624,5212216.70503607
1094,44,657819.184619091,5212214.55450104
1095,23,658947.51725974,5212216.56237522
1097,9,657831.435516364,5212216.73628559
1099,19,658919.620479699,5212216.15734714
1100,33,659208.172714144,5212212.82725494
1102,43,659215.257799662,5212211.45729721
1103,36,657868.549345743,5212208.06975254
1104,22,658821.007994026,5212210.37274733
1105,101,658836.073453877,5212205.76615769
1107,432,659084.092077484,5212191.14408757
1109,9,659346.546485195,5212209.73639351
1112,56,659043.952894249,5212205.84359638
1114,9,659341.546118961,5212207.73642434
1115,9,659351.546851429,5212207.73642434
1116,18,659364.047767013,5212207.73642434
1119,48,658642.51575434,5212204.27814433
1121,23,657824.043670627,5212205.1712465
1122,9,658027.449872727,5212205.73645518
1123,18,658383.475948571,5212205.06979879
1124,55,658544.724122248,5212204.77283367
1132,213,659137.972523502,5212195.09812154
1134,12,658733.501584935,5212202.23650914
1138,47,659051.163148782,5212194.99193998
1142,50,658794.806074961,5212195.95660596
1144,49,657844.354829939,5212193.81827158
1145,15,659044.924393974,5212196.13660318
1146,14,657794.932842857,5212194.23663248
1151,73,658672.976604056,5212186.95592281
1162,15,658409.877882286,5212185.3367697
1163,29,658806.955240645,5212183.04714982
1165,15,658399.877149818,5212184.1367882
1170,9,657874.438665974,5212182.73680978
1172,49,657826.96580124,5212177.3287299
1174,9,658408.47777974,5212180.73684062
1175,9,658935.516380779,5212180.73684062
1178,15,659138.53124987,5212177.73688687
1179,9,658925.515648312,5212177.73688687
1180,432,659283.273332463,5212165.54957477
1181,23,658809.463670243,5212175.12823144
1182,31,658176.686609485,5212172.96276692
1183,97,659180.565256334,5212171.84007057
1192,173,657837.170040414,5212165.66770878
1193,15,658941.51682026,5212170.73699479
1198,18,658402.47734026,5212165.23707958
1200,208,658255.831984366,5212156.59778971
1202,15,658981.919779428,5212164.33709346
1203,285,659190.492950354,5212153.02498717
1204,9,658824.50825039,5212163.73710271
1205,28,657812.148389462,5212159.95144679
1206,66,658817.431974538,5212158.64627211
1209,65,658434.464298414,5212157.44489203
1214,9,657821.434783896,5212157.73719522
1216,9,659223.537475844,5212157.73719522
1217,4243,657566.276100433,5212097.99571705
1218,703,657836.296469826,5212142.68764062
1219,9,659113.529418701,5212156.73721064
1220,225,659214.452365994,5212147.35957744
1221,47,659155.723998452,5212153.05641632
1222,193,657985.223982117,5212146.0586188
1223,27,658186.054081713,5212153.55207456
1225,9,658791.505833247,5212154.73724147
1226,913,659123.517006723,5212136.42427081
1228,627,659554.517060152,5212146.21584176
1229,476,658407.105830518,5212136.16820004
1230,15,658418.478512208,5212153.73725689
1233,807,659248.8144201,5212142.20831444
1236,21,658129.028741076,5212151.16586796
1237,17,658197.521152513,5212152.32551395
1238,24,658579.990341558,5212151.23729543
1250,288,658326.6801221,5212141.03953599
1254,27,658192.017481443,5212147.84845879
1257,104,658157.036286893,5212145.11238986
1261,27,658183.202020972,5212144.55221331
1265,15,658355.873926961,5212143.33741723
1266,120,658778.829904844,5212138.11249778
1267,25,658803.946744437,5212141.65744313
1268,9,657995.447528831,5212141.7374419
1271,17,658623.081732926,5212140.67863469
1273,9,658798.506345974,5212141.7374419
1276,170,658174.648889082,5212131.83759453
1278,9,659006.521581299,5212139.73747273
1279,12,658296.969612727,5212138.73748815
1282,50,658437.839930265,5212134.39755506
1284,137,658158.78065946,5212129.37996819
1285,12,659619.566481558,5212135.23754211
1287,22,658276.831774168,5212131.23760378
1289,291,657929.669515282,5212124.55557622
1291,8268,659710.233136621,5212055.43410387
1293,143,658326.597656852,5212124.02442828
1295,31,659571.143580159,5212126.96347613
1296,39,658185.743517655,5212126.63511064
1298,2953,659510.00004159,5212070.26207928
1300,9,659546.561134545,5212126.73767316
1301,81,659157.742533475,5212118.21928597
1303,23,658421.087398938,5212122.17252615
1308,30,658404.677501403,5212118.83779496
1314,185,659177.777367554,5212111.70006717
1315,12,658140.958186234,5212117.73781192
1321,24,658862.261015454,5212112.98788515
1324,19,658902.619234505,5212113.31682745
1325,1851,659217.600250069,5212085.82906562
1326,29,658417.78880652,5212111.15170656
1327,23,659070.352343309,5212108.73795068
1328,9,658147.458662338,5212108.73795067
1329,53,658423.686440813,5212104.02104226
1330,79,658436.138033464,5212104.44687759
1333,24,658933.432894848,5212106.82131356
1334,18165,657771.119345351,5212050.43777604
1338,135,658765.73357528,5212103.56025272
1339,279,659437.61050252,5212090.54109861
1340,9,659669.570143896,5212106.73798151
1341,15,658923.115472519,5212105.33800309
1342,9,659581.563698182,5212105.73799693
1343,14,659597.064833506,5212105.23800464
1344,52,657950.078821349,5212101.68036718
1346,9,658330.472066493,5212103.73802776
1347,12,658827.50847013,5212103.23803547
1350,80,659338.533398306,5212096.21314378
1351,110,658209.326830011,5212092.86546812
1355,56,657918.495464184,5212097.13098677
1360,39,658783.915533733,5212094.84072904
1362,64,657591.667955455,5212094.61316845
1363,36,658925.210070375,5212095.09927206
1364,83,659175.329125721,5212095.95501523
1365,9,659569.562819221,5212097.73812027
1367,24,658087.870964719,5212095.69648508
1368,347,658473.960961986,5212076.62317203
1369,87,658775.7230681,5212091.7267187
1372,9,659661.569557922,5212096.73813568
1373,12,657815.434344415,5212095.23815881
1376,20,659042.024181559,5212093.73818194
1377,9,658096.454926753,5212093.73818194
1378,510,658161.908740289,5212080.55995374
1380,100,659939.789935169,5212083.0383469
1382,237,658406.671740291,5212085.57375085
1384,193,659565.588434867,5212083.61916696
1385,29,658082.522871868,5212088.15206117
1391,26,658900.01378052,5212084.73832069
1392,24410,659321.808704501,5211905.19696756
1394,17,657992.388481253,5212085.15007905
1396,22,657672.33295438,5212083.64742842
1397,33,658905.968762125,5212082.73835153
1398,228,658955.855589749,5212075.45776202
1399,9,658070.453022338,5212083.73833611
1400,66,658825.387102637,5212079.480826
1402,107,657615.653357038,5212078.44869804
1404,9,657854.437201039,5212081.73836695
1407,71,659299.148647514,5212077.4849114
1408,1682,659830.725228925,5212065.8729754
1416,9,659854.583694545,5212077.73842862
1417,18,657850.936944675,5212076.73844403
1419,126,659920.826641509,5212072.11153124
1421,49,659075.138851821,5212072.49361152
1422,9,658460.481588571,5212074.73847487
1428,86,659631.346414105,5212069.61064695
1432,19,659906.482232509,5212072.31745956
1434,16,658975.019274026,5212071.23852883
1436,262,659941.429749927,5212062.77301049
1437,15,658493.083976416,5212069.33855812
1438,91,659421.958601889,5212064.57379642
1439,112,657613.83029294,5212063.81900036
1441,31,659887.005423997,5212067.19020415
1442,14,657842.936358702,5212067.2385905
1443,9,658258.466792727,5212067.73858279
1446,61,659185.272378173,5212062.08293228
1447,9,659295.54274961,5212065.73861363
1450,26,659582.756093207,5212064.35401959
1453,12,658179.461006234,5212062.23866759
1454,15,658506.484957922,5212062.73865988
1457,164,659567.891965138,5212055.65950073
1458,9,658525.48634961,5212061.7386753
1460,69,658131.747366693,5212056.78222997
1465,12,658225.464375584,5212059.23871384
1471,462,660033.718026714,5212046.49865052
1476,9,659298.542969351,5212055.7387678
1477,12,659335.54567948,5212055.23877551
1482,91,659455.092896823,5212051.6948741
1484,9,658276.468111169,5212052.73881405
1492,9,659299.543042597,5212050.73884489
1493,355,659405.722650325,5212037.28553118
1494,26,659756.768838142,5212050.35423543
1495,15,657595.41823013,5212049.73886031
1496,25,657609.419255584,5212048.73887572
1497,28,658377.725527403,5212048.34602464
1500,14,659792.079116623,5212049.23886801
1503,23,658309.644454094,5212046.86933933
1507,98,659901.087100519,5212044.24914902
1509,43,658106.292856599,5212042.5994355
1513,2492,659554.648404237,5212005.44138918
1516,94,657610.8980873,5212041.10069561
1519,19,658282.889634122,5212042.84422976
1521,35,659542.703709165,5212041.33898981
1522,9,659676.570656623,5212042.73896823
1524,643,659891.157135288,5212030.93355149
1525,12,659923.088711948,5212042.73896823
1526,42,660191.465511095,5212040.54852581
1534,642,658424.689247464,5212027.5927843
1536,299,657595.622258451,5212029.4214478
1537,125,657896.896310803,5212030.21916126
1540,9,657584.417424416,5212036.73906073
1545,31,660180.962437688,5212034.35200076
1546,91,657878.274111723,5212032.8709885
1551,69,659056.945564276,5212028.76816913
1556,90,658841.376152485,5212029.05029039
1558,9,660187.608085714,5212032.7391224
1565,9,657735.428484675,5212029.73916866
1571,9,659795.579372987,5212027.73919949
1586,157,657703.903882776,5212011.94963401
1587,14,657922.942218441,5212023.23926887
1590,25,657596.858335605,5212020.5393105
1591,12,657860.937677143,5212022.73927658
1592,9,657883.439325195,5212022.73927658
1595,5238,659759.13855968,5211951.22663343
1596,9,657722.427532468,5212021.739292
1597,19,658258.8878762,5212020.84456895
1599,154,657871.828085161,5212014.5186241
1605,346,659827.457430323,5212005.08925968
1606,26,657715.927056364,5212016.62398625
1607,147,658412.961101302,5212009.91634503
1609,253,659924.52162322,5212012.54575785
1611,15,657860.837669818,5212015.33939067
1617,33,657849.800497804,5212012.67882563
1618,234,659259.711065419,5212006.52585134
1624,9,659144.531689351,5212012.73943075
1628,9,659650.568752208,5212011.73944617
1629,26110,659931.552066399,5211869.83991046
1634,18,659704.406028658,5212010.0728052
1636,9,657893.440057662,5212008.73949242
1637,27,659141.420350361,5212008.18394543
1638,347,659443.519005465,5211996.57253304
1640,39,659632.952077323,5212008.0471954
1641,15,657713.826902545,5212006.33952943
1642,15,658054.851879688,5212006.13953251
1646,55,658426.624563382,5212004.84864332
1651,77,657856.606191068,5212003.37593875
1653,72,658739.640923478,5212001.51738155
1654,16,658800.006455844,5212005.23954638
1656,21,659704.001237106,5212004.31098927
1661,29,658171.770787819,5211999.94652454
1662,821,659017.571111653,5211980.66075359
1665,29,658156.183439284,5211997.32587529
1668,303,659857.534405709,5211992.60772794
1669,15,659094.127997714,5211998.13965585
1670,31,659244.700316163,5211997.35257121
