"patch","area_m2","longitude","latitude"
282,50,658359.35418186,5212448.73270873
283,185,657951.898393286,5212442.04632533
284,26,658849.510081558,5212443.23279352
287,157,658686.217867033,5212435.32527213
289,21,659196.535498182,5212435.73290916
292,196,659373.038221405,5212426.63100867
293,220,658911.605538607,5212427.30122097
295,21,658348.473384935,5212428.73301708
298,31,659278.541504416,5212426.73304791
302,419,658968.356494865,5212403.25369631
303,21,659167.533374026,5212413.73324834
304,44,659216.036926493,5212412.73326376
305,679,658060.282910749,5212395.24310632
306,149,658810.534072539,5212410.30377101
307,297,659138.51441362,5212401.31256442
308,419,659188.079031563,5212403.44939735
310,107,659156.89708099,5212405.24739786
315,9243,659444.548686273,5212321.81927001
317,773,658746.920420272,5212388.83971235
318,611,659371.132573966,5212389.29827319
319,231,659244.751150775,5212392.20544172
323,147,659206.352543727,5212390.4614983
325,1257,659131.254662825,5212372.44828422
326,37,659153.613435591,5212391.59845447
328,141,658988.711766245,5212385.10957618
330,52,659073.468792298,5212386.96443028
333,253,659275.1657631,5212382.85625404
337,502,659001.049068931,5212365.86346845
339,26,659429.052528052,5212381.7337417
343,298,659089.567932185,5212364.08636278
344,28,659382.049085455,5212379.23378024
345,58877,659116.524355855,5212167.6822497
346,103,659477.420148234,5212376.02509185
347,60,658780.905056831,5212375.10051063
349,236,658971.696996799,5212369.25512053
350,30,658856.143900762,5212375.10051064
354,30,659330.178619723,5212375.36717319
355,142,659241.334553974,5212371.60009512
356,243,659303.646223778,5212367.42943549
359,80,658758.040882227,5212370.48391514
363,44,659073.117367957,5212369.93846901
365,51,658043.196124044,5212366.1261392
366,53,659046.524511169,5212365.43210624
367,104,658790.967332268,5212359.5802371
369,5116,659085.400306101,5212317.21655815
370,212,659232.118292994,5212356.50771554
376,78,658857.9722398,5212358.50333063
379,677,658776.714498801,5212337.46115988
380,92,659290.759790604,5212356.86455991
383,50,658977.319442494,5212353.27418048
385,279,658233.669277599,5212342.61964941
387,93,658168.492460947,5212348.18587184
389,553,659262.348636691,5212337.89535791
390,74,658279.657533956,5212343.66676104
393,202,659342.615504215,5212341.14030815
394,34,658861.51096052,5212344.23431986
397,962,658256.901189495,5212328.514188
399,55,658984.083574272,5212338.67986004
401,39,658170.998847992,5212339.17029537
404,30,658293.10266284,5212337.1010965
405,26,659306.543555325,5212336.2344432
407,151,659233.882604397,5212330.70803833
408,21,658958.518065455,5212334.73446632
412,40,659361.522582065,5212330.65952915
413,76,658969.07146998,5212328.99771266
417,69,658809.304238276,5212325.32881423
419,2543,659306.210853018,5212283.80839345
421,28,658987.020152987,5212324.2346282
423,21,658995.520775584,5212323.73463591
426,28,658355.973934286,5212322.23465904
428,31,658916.514989091,5212319.73469758
429,81,658381.944972243,5212318.04336564
430,4692,659372.010413295,5212261.89117337
432,241,659241.244166898,5212311.51075799
433,168,659011.730296126,5212313.38360503
438,154,659033.107944105,5212307.08554196
441,240,658241.007180628,5212302.50996315
442,70,658929.144485521,5212308.62058322
444,45,658739.635367515,5212308.17932019
445,67,658826.075529358,5212307.04832601
446,170,658439.10943501,5212303.34671495
448,408,658751.907344763,5212292.38708
449,893,658703.711049172,5212278.63118797
450,86,659045.524437922,5212296.07227171
454,62,658976.632295392,5212290.50934172
455,96,658928.474198333,5212287.1518666
459,90,659250.606125056,5212286.6352079
460,798,659404.362749814,5212265.68164625
461,50,659292.002490317,5212282.99526402
462,104,659068.776140909,5212276.14883112
463,513,658768.693246241,5212263.18586183
464,34,658933.251509015,5212278.7353297
466,63,658904.434739237,5212275.59252101
467,185,659049.130107412,5212274.56782639
468,21,659088.527587532,5212277.73534512
470,98,658945.078305597,5212271.684418
471,30,659279.908271186,5212273.10208322
472,52,658878.512205714,5212270.408535
473,398,658431.263368186,5212260.33109084
474,34,658893.013267792,5212270.73545304
475,30,658301.836635861,5212270.10212947
476,374,658719.511255451,5212256.60732862
478,21,658884.512645195,5212266.73551471
481,180,658151.086705838,5212255.97456951
487,34,658161.459687792,5212257.23566118
489,1172,657713.031793117,5212236.26414151
491,638,658087.145467486,5212241.09014208
493,28,657718.927276104,5212254.23570743
494,40,658685.223048948,5212253.81071398
495,82,659116.883322882,5212250.12601469
496,1526,658918.354573366,5212237.4627026
507,32,658429.979354545,5212244.2358616
508,56,658832.383827208,5212241.61090207
510,163,659290.48102919,5212238.93839727
512,114,658439.787090422,5212237.42894901
513,51,659404.335031434,5212237.65753166
514,81,658844.275130242,5212228.09413516
516,21,658304.470162078,5212229.73608516
519,57,659330.913761285,5212227.0694596
521,187,659275.300625338,5212221.34584018
523,409,659298.132181318,5212214.23510166
525,191,658859.704545493,5212217.51637827
527,21,658263.467158961,5212219.73623933
529,26,658080.953791429,5212218.73625475
530,36,658456.981332208,5212217.23627787
531,430,658447.687628268,5212194.08082093
532,223,658610.994854524,5212204.22526771
535,174,657647.784134447,5212200.08136995
536,191,658052.655907334,5212203.95114239
537,93,658933.236643916,5212193.63986749
540,691,658975.86665881,5212187.1028785
542,427,658904.834976722,5212187.21917627
543,36,658509.624076724,5212193.1255385
545,115,658050.251542753,5212179.47599049
546,37,659216.618050137,5212182.87194283
547,151,658500.848783531,5212174.13429341
550,119,657776.011288949,5212176.70328936
553,26,658520.485983377,5212177.23689458
555,108,658532.079425089,5212168.1629604
556,36,657793.93276961,5212170.2370025
557,880,658864.213431179,5212149.62822933
559,85,658463.187669122,5212165.66648473
562,137,659288.775830634,5212164.27724037
564,64,657777.99410224,5212159.45591872
567,26,657767.930865195,5212160.73714896
569,31,657791.432586493,5212158.7371798
570,243,659537.021341188,5212155.86891126
572,355,659590.944666947,5212151.90066548
574,79,658517.865538287,5212153.56004443
583,21,657820.434710649,5212141.7374419
584,110,657830.608183041,5212136.10116516
588,21,659520.55923013,5212136.73751898
589,92,658055.908478814,5212134.56363946
590,26,657820.43471065,5212133.23757295
591,97,658717.252972184,5212131.69635959
594,36,659693.71080088,5212131.34871318
598,77,659686.1687622,5212123.14032602
601,21,658099.455146494,5212120.73776567
602,123,659558.740888396,5212117.87602117
603,214,659533.672340085,5212114.29393978
607,57,658988.028998806,5212107.79059686
609,1757,657833.532994972,5212074.68156055
610,40,658693.998691688,5212105.23800463
612,11987,659401.915686086,5212047.57279708
616,21625,659903.712471997,5212014.09043883
618,102,658654.662477316,5212103.46352219
620,145,659492.984796747,5212096.84158236
621,21,657799.433172468,5212100.73807402
624,1863,659629.763148935,5212070.68539726
625,26,659713.07333013,5212097.73812027
628,104,659230.586069016,5212087.56520019
633,307,658746.111629034,5212080.77095515
634,70,659244.238992052,5212084.93831761
635,21,658661.496311169,5212085.73830528
636,3890,658917.178276745,5212020.22286293
638,63,658699.943571544,5212080.70663682
639,3730,659262.885397955,5212026.19820448
643,66,659849.431802062,5212081.51109772
651,86,658354.61336952,5212071.27341201
652,88,659196.535498182,5212070.01127502
653,188,659216.70718835,5212063.46737205
654,26,659642.568166234,5212071.23852883
655,576,658393.688502108,5212059.59113896
656,73,658328.348623298,5212064.30027964
657,537,659525.475791343,5212056.36073214
660,651,658336.208277712,5212045.18747118
663,77,659703.728489857,5212057.33614577
666,834,660182.654485496,5212044.68977748
667,49,658946.864150681,5212050.08579373
669,41,659729.330618397,5212049.73886031
671,21,658437.479903896,5212046.73890656
673,744,659688.890107304,5212036.88825198
674,21,658963.518431688,5212045.73892198
675,6389,658648.814211552,5212006.22552273
677,217,658801.442044859,5212038.32889797
679,74,657670.694013703,5212037.46877921
682,96,658982.769841688,5212037.67654628
683,90,659604.398703982,5212038.45014546
684,84,658861.808601367,5212037.61999953
685,2581,659688.310377363,5211979.22348101
688,30,659042.157524658,5212034.37243055
689,35,659370.233934382,5212032.91054833
691,242,658363.152145978,5212024.18553527
694,2322,660107.267145446,5212003.97944523
697,32,658841.009458961,5212030.23916095
701,693,659130.894326895,5212017.50847699
705,36,659365.158959509,5212026.60032816
707,458,658830.006469681,5212014.37477672
709,21,658303.470088831,5212025.73923033
711,56,659734.146302115,5212024.04282791
717,57,659234.678642716,5212018.37092288
718,187,658281.80005249,5212015.75542703
721,1148,658136.314989016,5212006.13238976
725,76,659806.290683814,5212016.19990372
726,533,658237.589091008,5212012.2816517
728,31,658968.518797922,5212016.73936908
731,52,658370.24421023,5212014.23940763
732,790,659740.515846387,5212001.35985936
733,109,658202.664540555,5212012.54677317
736,338,658856.120033136,5212000.36684045
737,458,659584.188344563,5211998.42960771
738,76,659612.631763124,5212007.93687322
741,36,659110.029162338,5212007.73950784
743,141,659312.019133669,5212003.54099101
744,36,659533.060145714,5212007.73950784
749,115,659445.988551078,5212002.14828969
751,2865,659475.684390206,5211945.56489924
753,60,658899.347065022,5212001.62293548
755,1445,658635.275013522,5211975.66526187
757,31,658596.49155013,5212000.73961576
758,114,658787.707309423,5211995.30110312
759,21,658878.512205714,5211998.7396466
761,662,658910.284925541,5211981.91211148
764,92,658338.679189334,5211990.39194921
766,28,659969.092081299,5211992.23974681
767,68,658765.54804971,5211990.93094346
768,53,659438.232445685,5211989.09828581
770,70,658752.445829581,5211988.32552145
772,707,658870.32490168,5211974.16152483
773,2072,658784.45319315,5211955.31029687
774,36,658856.371695224,5211986.12872992
777,70,659026.723060883,5211983.397026
779,3953,659242.856624173,5211922.9644425
780,276,658577.05896744,5211974.72914722
781,107,658690.98445223,5211976.84278794
783,21,659612.565968831,5211981.7399087
784,60,658362.641089264,5211976.423324
785,187,659017.971617776,5211967.31232365
786,40,659696.847141701,5211975.01501238
787,21,658562.48905974,5211974.74001662
788,160,658598.222926938,5211967.59637676
789,36,658750.113912756,5211971.87894962
790,228,658991.932793497,5211964.98139514
791,791,659606.279794137,5211948.27771916
793,101,659422.482739941,5211967.56190946
797,412,658893.530295951,5211962.24506363
798,297,659574.670937454,5211952.48446749
799,51,658392.82957482,5211966.11269865
802,479,658963.869188067,5211960.96569871
803,1618,659312.076098979,5211944.63603082
804,21,659935.589627533,5211964.74017079
806,212,659177.788842132,5211952.24036351
810,66,659438.613834396,5211955.75546083
811,358,659515.61473391,5211943.44720299
812,177,659148.051721174,5211950.02288358
816,2623,660311.784927453,5211918.72868042
817,404,659758.50735085,5211946.92608901
821,75,660202.129149257,5211949.12707817
822,2683,658460.198675565,5211919.6596135
823,309,658819.11303323,5211942.99616946
824,93,658488.386858199,5211947.62215514
825,26,659019.522533507,5211950.24039435
826,21,658478.482907013,5211949.74040206
827,499,658678.914420562,5211937.1413979
829,59,658469.09238873,5211945.7913104
834,373,659004.467811575,5211937.92825173
835,74,660043.205617585,5211943.01077608
837,3782,658589.696763734,5211909.29152806
843,1019,659373.946921874,5211921.0578217
845,318,660069.520820487,5211929.77530106
847,160,659810.499215737,5211930.98444123
850,880,659128.678255496,5211910.15010336
851,54,659545.727740173,5211928.62961642
852,344,659554.808831641,5211919.7612131
853,623,659634.121319646,5211919.6204812
857,769,660013.571932042,5211917.05690076
858,31,658809.507151688,5211928.74072582
861,518,659427.150844368,5211919.26596843
862,180,658818.035554098,5211919.06309725
863,86,658842.904946626,5211921.62455647
864,41,659852.583548052,5211923.49690423
868,21,658525.48634961,5211921.74083375
869,26,658646.495212468,5211921.24084145
870,53,659330.545313247,5211917.74089541
871,119,659492.93535818,5211912.95945653
872,41,658532.242942034,5211910.74100334
873,57,659861.952655311,5211910.58311103
875,59,660082.125783773,5211907.89358961
876,26,659371.548316364,5211906.24107272
877,694,659526.906957294,5211890.91710148
878,26,659403.050623636,5211905.74108042
879,448,659679.381130323,5211894.92428291
881,26,659566.062562857,5211902.74112668
882,765,659776.406726926,5211888.36618491
884,274,658327.369649487,5211892.34347677
886,31,659878.585452468,5211896.74121918
887,21,659467.555348052,5211896.74121918
891,45,660114.202709403,5211893.91904047
892,70913,660154.665619656,5211718.53621921
894,209,659627.959440768,5211887.11935796
901,30,658755.13650284,5211889.37466609
904,369,659854.185291382,5211879.34311344
907,286,659941.499151263,5211874.8779199
908,47,660039.001456877,5211883.46482813
910,117,659410.303291584,5211878.39107475
911,21,659469.555494545,5211882.74143503
912,280,659100.478462831,5211872.63087662
915,825,658310.816081407,5211861.82054546
916,82,658278.748766012,5211870.91234911
918,4086,659898.182335642,5211826.12067314
919,127,658248.639301295,5211867.26923263
921,42,658170.865138565,5211866.38454435
925,186,660305.616728831,5211861.16112258
926,66,659451.826923353,5211859.83269732
927,62,659697.185069677,5211861.01596353
929,32,658690.998471948,5211858.24181275
930,30,659370.914936641,5211858.10848148
931,276,658151.288652996,5211851.11148791
932,1583,658915.648848585,5211824.98553459
933,131,659668.432656005,5211850.43658958
934,204,658542.683687599,5211851.12427543
935,1996,658695.863557732,5211824.5178838
936,553,659140.431931574,5211827.21968707
938,321,658574.019499261,5211845.14388385
939,49,659532.25396422,5211849.8643909
940,32,659861.584207273,5211850.24193609
941,1232,659760.931543125,5211836.58467913
943,47,658693.434820603,5211847.5717645
944,51,658126.829700464,5211844.09497204
946,53,659852.979803489,5211844.53447692
948,268,657965.852077637,5211837.42496952
949,30,659520.925923654,5211841.37540613
955,797,659447.720771124,5211819.98456069
956,31,659520.55923013,5211833.74219048
958,137,658124.544575319,5211830.18750076
959,107,658517.196022789,5211831.48988876
963,95,659072.042169591,5211828.57384911
965,173,658141.325265142,5211826.18161341
966,1091,658487.575231976,5211819.73232399
969,62,658541.519781986,5211819.46821701
970,21,659795.579372987,5211819.74240633
971,412,660226.698327378,5211806.81542117
973,97,658125.663251578,5211813.25797022
974,127,658935.665998037,5211812.38031511
977,31,658414.478219221,5211811.74252967
978,377,659756.372257372,5211799.55438867
979,212,658654.519385075,5211804.5256598
980,169,658800.518327654,5211801.48233283
981,94,658683.30641921,5211803.96605382
982,258,658881.6403418,5211802.26205568
984,155,659523.172324742,5211798.24596356
985,4644,658583.979221135,5211769.45356065
987,87,658634.689750118,5211802.85760918
991,47,658348.707444631,5211798.31720474
993,21,658322.47148052,5211793.74280718
994,9117,658747.710259689,5211681.00066036
998,21,658841.509495585,5211782.74297678
999,41,659117.529711688,5211782.74297678
1001,61,658704.499460779,5211778.74303844
1002,217,658726.625505284,5211775.63709555
1004,358,658457.123800743,5211764.97230104
1005,98,658360.770203938,5211772.3859936
1012,21,658855.510521039,5211770.74316178
1013,128,659896.274248019,5211766.14948261
1014,384,659084.183519367,5211750.53253589
1015,230,659284.250618211,5211755.75208857
1016,229202,659325.696837267,5211263.29712381
1017,26,660138.10446,5211754.74340846
1018,65,658613.077380284,5211750.98962019
1020,63,659058.461893416,5211750.80696122
1021,121,659547.015713294,5211745.67743254
1022,236,658766.720119601,5211742.91308239
1023,49,658851.571457026,5211748.60064603
1025,26,659201.535864416,5211749.24349326
1028,21,658776.504734545,5211744.74356264
1029,327,658235.795407473,5211728.05880459
1030,38,659873.637721668,5211733.90162454
1031,21,659236.538428052,5211732.74374765
1032,591,658176.67569225,5211725.90459759
1036,83,658212.981533613,5211729.70764988
1037,21,658777.504807792,5211729.7437939
1039,786,658458.137905467,5211707.9336976
1040,1169,658516.424950269,5211709.23769432
1041,30,659069.15950232,5211725.37719456
1044,73,658598.20400432,5211720.79872633
1045,21,659134.530956883,5211722.74390183
1046,64,659051.821774148,5211719.88457091
1047,665,658336.498071756,5211700.54123662
1049,28,659759.076699481,5211715.24401746
1050,100,658300.919902052,5211712.87405399
1051,282,659061.110685864,5211698.12726008
1052,96,659124.134362089,5211710.07743045
1054,363,658912.801218466,5211701.3585566
1056,418,658373.080450349,5211702.96430248
1057,54,658274.116087052,5211706.7441485
1058,26,659140.03135974,5211707.74413309
1062,57,658253.203249323,5211703.76173835
1063,349,658571.9653985,5211700.03365025
1066,1078,658300.48007392,5211681.66290255
1067,70,658434.822566412,5211700.07282279
1069,21,659119.529858182,5211701.74422559
1070,21,658728.501218701,5211698.74427184
1071,42305,658832.088240614,5211517.24360721
1072,10108,659071.108128092,5211558.20943819
1074,60,659069.09283077,5211685.59447458
1075,195,658490.181199709,5211685.21114716
1076,34,659748.075893766,5211683.74450311
1078,89,658515.350775806,5211680.05916667
1079,41,658922.515428571,5211680.74454936
1080,31,658888.512938182,5211680.74454936
1082,210,658707.523491787,5211669.89233572
1083,170,658903.87876948,5211669.10355237
1084,197,659076.714539587,5211669.10005884
1088,21,659046.524511169,5211674.74464186
1093,21,659158.532714805,5211671.74468812
1094,212,658258.263947682,5211664.0514105
1096,52,658926.015684935,5211668.74473437
1097,637,659040.765847638,5211632.37009895
1098,42,659167.033337403,5211670.24471125
1101,37,659086.040918919,5211668.17717555
1102,21,659195.535424935,5211665.74478062
1103,41,659309.86087146,5211663.08628502
1104,68,659181.093190695,5211658.45077543
1105,113,658864.006718534,5211656.2493518
1108,35,658902.199654902,5211659.5734472
1110,35,659187.849147696,5211659.91629906
1119,99,658271.993035933,5211646.79557783
1120,61,658676.267884863,5211649.92535239
1123,21,659172.53374026,5211646.74507355
1125,84,659981.652525053,5211640.26898292
1126,183,659475.856502488,5211631.23165153
1129,21,658826.508396883,5211626.7453819
1131,1638,659748.13816939,5211564.93436908
1142,26,658713.000083377,5211605.74570567
1144,178,659502.350031294,5211586.52128297
1145,11580,660183.926728004,5211527.20365236
1146,99,659493.567354218,5211588.08941223
1147,50,658748.382674847,5211590.50594063
1148,23899,660385.42578768,5211493.93455034
1159,162,659481.56872009,5211562.40686768
1163,21,658648.495358961,5211563.74635321
1165,32,658970.018907792,5211557.24645342
1167,167,659531.733701258,5211552.14772963
1174,251,658632.79301368,5211542.98173311
1175,174,659469.394563218,5211546.64316862
1176,55,658658.532457729,5211547.01933837
1179,211,659448.937870738,5211538.04532766
1180,47,658648.559193424,5211540.27862992
1181,54,658664.737289283,5211539.37635856
1183,81,660098.008930755,5211531.9320289
1184,54,659524.133565993,5211532.09869299
1185,151,659952.200115631,5211528.1442531
1186,475,658304.97125141,5211525.73009722
1200,114,659519.392478009,5211512.5804754
1202,83,659934.396769081,5211515.40974905
1204,83,659472.820793941,5211513.2772518
1205,1036,659173.716259302,5211495.76767156
1207,60,658253.999798892,5211508.78053399
1208,197,658598.684604153,5211503.79803889
1211,21,659948.59057974,5211507.74721658
1214,21,659513.558717403,5211506.747232
1215,7490,660469.804722145,5211395.85802043
1217,2159,659926.136410849,5211479.5790543
1218,21,658233.464961559,5211503.74727825
1221,151,659958.763510251,5211494.81364116
1228,138,658274.352014154,5211492.79092544
1230,26,660540.633941818,5211494.24742472
1231,5153,660073.082523243,5211410.63674019
1235,941,659825.48273212,5211456.02644121
1237,41,660455.94481224,5211474.40626721
1243,855,658630.096350573,5211446.83821414
1244,60,660447.127093247,5211461.74792579
1245,87,659182.419521779,5211458.62153721
1248,36,658835.12013873,5211455.60913155
1249,21,659144.531689351,5211456.74800288
1250,69,658929.110114474,5211453.06690021
1252,38,659215.036853247,5211450.24810309
1253,26,658351.973641299,5211450.74809538
1256,86,660352.445740048,5211445.73654474
1259,60,658828.275192952,5211444.61485661
1260,21,659164.533154286,5211443.7482033
1262,148,658088.292166739,5211439.48475552
1263,77,659174.962489574,5211441.04694625
1267,21,658660.496237922,5211439.74826497
1268,41,658675.180240228,5211435.08980021
1273,116,658139.052874272,5211430.64495705
1274,61,660350.701998152,5211428.40417758
1275,45,660400.690358823,5211428.23733134
1276,40,658664.421525416,5211427.7734496
1278,50,658823.588183003,5211426.16847434
1280,1129,659861.274175708,5211404.56280214
1281,21,659833.582156364,5211424.74849624
1282,241,658701.36645123,5211414.79429286
1283,109,658683.002473466,5211418.10639681
1285,60,659469.65550187,5211421.91520659
1287,21,659901.587137143,5211422.74852707
1288,21,659119.529858182,5211416.74861958
1292,94,659137.669484626,5211412.53591857
1294,64,658825.789594237,5211408.6393696
1298,938,658249.084442438,5211391.59762142
1302,491,658795.300408519,5211387.75313994
1303,268,658980.594309215,5211397.43548451
1312,31,658707.499680519,5211392.74898959
1313,3026,658947.792230309,5211348.16111128
1314,21,659536.560402078,5211387.74906668
1316,59,658694.566529888,5211384.27454398
1319,321,660012.062518233,5211369.9362572
1321,61,658293.518540294,5211381.0770384
1322,40,658918.015098961,5211379.24919773
1323,58,658688.825899033,5211375.45615276
1329,21,659509.558424416,5211370.74932878
1330,21,659550.561427532,5211368.74935962
1331,41,658042.450971429,5211366.50549177
1332,48,659175.033923377,5211366.74939045
1333,45,658700.899197091,5211365.9271809
1334,39,658665.624818675,5211363.62123355
1336,1899,659158.582218168,5211331.70622353
1337,35,660023.767514375,5211364.06371757
1338,16664,658413.696776966,5211266.63301515
1339,21,660015.595487273,5211363.7494367
1340,21,659508.558351169,5211362.74945212
1342,26,659535.560328831,5211361.24947525
1345,28,658673.997226753,5211360.24949066
1350,348,660214.236472796,5211347.14911793
1354,21,659138.53124987,5211355.74956004
1355,30,660017.96232729,5211355.11623647
1356,493,658656.639971711,5211342.63820032
1357,43,658690.172830082,5211352.3310081
1358,121,659993.370719004,5211349.08024138
1359,40,659113.654427857,5211350.19964561
1363,65,659099.436078793,5211347.41122706
1364,26,659505.558131429,5211348.24967567
1368,21,659405.550806753,5211344.74972964
1369,53,659979.47963455,5211342.78749574
1371,31,659800.579739221,5211340.74979131
1374,152,660345.290687239,5211330.95388971
1375,101,659538.778386308,5211325.94803932
1376,1099,659867.355330595,5211310.03233951
1377,1370,659966.7743933,5211308.13642551
1380,21,659972.592337663,5211329.7499609
1383,70,660076.585668564,5211326.79286363
1384,155,660047.455885288,5211324.25972296
1385,447,660302.708238405,5211314.53543037
1387,26,658676.997446494,5211323.7500534
1388,335,660138.667187782,5211313.45170471
1389,427,658175.65979106,5211305.74096338
1390,435,658257.108072523,5211311.64679173
1391,34,659499.292966677,5211316.75016132
1393,54,660396.808593035,5211316.41683313
1396,106,660007.528858726,5211308.29746146
1397,72,660118.533582157,5211310.31970491
1398,68,660157.385283919,5211310.94142735
1399,259,658657.882146848,5211307.66149836
1400,483,660435.396420411,5211302.37978247
1402,220,660038.078952175,5211304.39126097
1405,26,659121.029968052,5211311.75023841
1406,46,659995.702725951,5211309.25027696
1408,30,660371.254869593,5211310.38359282
1409,340,660093.171757302,5211303.71506818
1410,26,660169.106730649,5211308.75028467
1414,66,659301.285594467,5211303.75036175
1415,21,659543.560914805,5211304.75034634
1416,4111,659265.443488422,5211259.11616789
1417,78,659534.573077036,5211298.62223569
1418,42,659269.350355053,5211300.89326295
1419,57,658514.257457015,5211298.92587473
1422,21,660108.602299221,5211298.75043884
1424,170,658669.502779927,5211292.06818892
1428,51,660001.457196863,5211292.47602577
1429,85,658217.346133934,5211289.36234829
1431,42,660025.096183117,5211291.75054676
1432,84,659152.734671101,5211288.08393662
1433,21,660108.602299221,5211291.75054676
1435,90,660047.342256895,5211290.08390579
1437,21,659140.531396364,5211289.7505776
1438,178,660091.483067857,5211287.0315184
1439,21,660031.596659221,5211288.75059301
1440,434,660401.916408682,5211277.9996067
1443,30,660009.228354268,5211286.11730028
1444,113,659570.792997816,5211283.06041526
1446,21,659558.562013507,5211284.75065468
1448,21,660144.604936104,5211284.75065468
1450,340,659173.345564425,5211275.17433174
1451,21,659705.572780779,5211280.75071636
1453,102,659645.470339577,5211275.54491426
1454,21,659556.561867013,5211278.75074719
1456,21,659548.561281039,5211277.75076261
1457,32,659825.081533766,5211276.75077802
1460,26,658981.019713507,5211273.75082428
1461,51,658361.023323718,5211271.37831184
1463,36,659489.056922857,5211270.25087824
