"patch","area_m2","longitude","latitude"
208,132,658557.231098882,5212636.26012051
210,9,658489.483712727,5212632.72987191
212,1040,658713.512620915,5212603.23994196
213,36,658860.038630462,5212622.84113548
215,1822,658905.866020342,5212584.37167127
216,3237,658631.266417138,5212575.21886486
218,612,657985.644523263,5212595.36116701
221,26,658916.130345534,5212602.73033443
222,32,658332.128437809,5212598.51164948
225,60,658348.790074797,5212590.89718354
229,30,658665.496604156,5212586.33058728
230,22,658407.250417119,5212586.0033196
234,63,658398.8262792,5212582.27033242
236,25,658956.477916031,5212583.81062613
238,4481,658027.020472833,5212562.83695262
241,24,658689.415022641,5212580.81400567
244,9,658357.474044156,5212579.73068904
245,409,658950.226504624,5212564.82138345
248,32,658859.167038847,5212577.2619771
252,9,658371.47506961,5212576.73073529
254,39,658337.549507932,5212572.83335948
257,12,658342.972982078,5212574.73076613
258,9,658399.47712052,5212574.73076613
259,22,658407.432248619,5212574.36713537
260,35,658688.069686011,5212573.87363648
261,12,657826.935186753,5212573.73078154
262,29,658393.476681039,5212570.90323893
263,771,658359.002041931,5212553.686992
265,37,658865.430166487,5212568.27140625
269,17,658405.47756,5212565.73090488
270,9,658970.518944415,5212565.73090488
272,9,658758.503416104,5212563.73093572
273,1154,657814.792182997,5212549.50238559
274,2103,658104.814549961,5212495.65590349
275,31,658966.679953565,5212560.18260333
279,11730,658614.889999106,5212496.91679107
283,9,658395.476827532,5212558.7310128
284,9,658581.490451428,5212558.7310128
290,83,658931.431744265,5212552.18894499
293,256,657999.029822453,5212549.43037495
297,16,658635.494406753,5212552.23111302
298,12,658578.990268312,5212551.73112073
299,45,658891.913187221,5212547.93117931
300,18,658600.99187974,5212548.73116698
301,15,658574.489938701,5212547.7311824
302,42,658662.996421039,5212546.73119781
304,14,658376.975472468,5212544.23123636
305,12,658482.983236623,5212544.73122865
306,9,657842.436322078,5212543.73124407
307,26,658397.284652248,5212541.50050923
308,83,658520.522130603,5212541.899947
309,9,657800.433245714,5212542.73125948
310,24,658544.987777922,5212541.23128261
311,9,658591.491183896,5212541.7312749
312,21,658404.477486754,5212539.87416068
313,21,658608.778164304,5212540.44558044
314,29,658653.530210479,5212540.17957469
315,51,658710.950913685,5212538.00584214
316,33,658386.112505313,5212537.00407506
318,9,658410.477926234,5212537.73133657
319,9,658399.47712052,5212536.73135199
320,14,658577.990195065,5212536.2313597
321,12,658667.996787273,5212536.73135199
323,71357,658571.010950205,5212306.2332731
324,9,658497.484298701,5212535.73136741
325,12,658658.996128052,5212535.73136741
327,9,658403.477413506,5212534.73138282
328,15,658698.499021299,5212533.73139824
329,112,658301.52351769,5212529.69574618
332,12208,658261.905773305,5212411.24164195
333,68,658535.178235928,5212526.83444575
337,12,658365.974666753,5212528.73147533
339,47,658666.369008478,5212525.94428426
340,36,658687.637114646,5212526.87039291
343,15,658611.092619532,5212524.33154317
344,9,658680.497702857,5212524.731537
345,21,658314.185159332,5212523.44584254
346,73,658454.248255321,5212520.47132871
348,19,658397.950692932,5212520.31055253
351,12,658412.978109351,5212519.73161409
352,21,658543.059065232,5212518.0173548
356,9,658374.47528935,5212518.7316295
358,9,658373.475216104,5212514.73169118
361,55,658946.062607745,5212505.71364839
362,12,657650.422258701,5212506.23182222
365,127,658471.033542513,5212495.83434473
367,66,659221.900992349,5212504.12579409
370,105,659236.690820166,5212501.78903358
372,9,658833.50890961,5212497.73195327
374,3005,658867.562318871,5212426.70576048
379,12,658477.482833766,5212490.2320689
380,55,658484.974291542,5212485.22305522
382,12,659227.037732208,5212489.73207661
383,15,658391.876563844,5212488.3320982
384,240,658558.830458446,5212478.88224389
386,26,658114.879353107,5212483.84755195
388,30,658674.9973,5212483.23217682
389,19,658824.613521258,5212485.15319984
390,15,658967.518724675,5212483.73216912
396,9,659269.540845195,5212481.73219995
397,15,658171.860449558,5212480.33222154
403,9,659285.542017143,5212475.73229246
404,9,658477.482833766,5212473.73232329
405,345,657654.929835219,5212463.63682677
407,58,658483.103935119,5212469.50825049
411,9,657667.423503896,5212469.73238496
412,34,659268.805497219,5212466.08538237
413,17,658478.424079175,5212464.14423582
414,43,658597.654425998,5212459.01162002
415,227,658694.882016296,5212452.82956186
417,531,658728.823276187,5212442.19420313
420,117,659265.472171131,5212453.01469399
421,9,658341.472872208,5212456.73258539
424,1948,659312.80428081,5212438.23903068
427,24,657674.674034935,5212454.357622
430,18,658596.49155013,5212450.0660215
431,16,658605.992245974,5212450.2326856
433,29,658359.40522008,5212448.76719096
434,56,659274.77337129,5212446.80416703
435,131,657951.971062112,5212442.16029098
437,9,658205.462910649,5212444.7327704
438,12,658849.510081558,5212443.23279352
440,19,658196.883334901,5212441.62755512
442,117,658686.275903838,5212435.29701844
447,9,659196.535498182,5212435.73290916
451,12,659359.047400779,5212431.73297083
452,139,659373.361398797,5212426.4093119
453,137,658911.069334769,5212428.11258869
456,9,658348.473384935,5212428.73301708
458,19,658733.922668407,5212425.83832487
459,15,659278.541504416,5212426.73304791
460,575,659352.727807489,5212413.15412684
463,15,658913.914798649,5212421.33313117
464,9,658378.475582338,5212417.73318667
466,322,658968.236168526,5212403.21788251
469,9,659167.533374026,5212413.73324834
470,24,659216.036926493,5212412.73326376
471,573,658060.249831761,5212394.99182699
473,105,658810.507224935,5212410.35234809
474,229,659138.649162436,5212401.07842161
475,345,659187.99284352,5212403.40587133
477,75,659156.825923131,5212405.28004534
483,7866,659443.781931286,5212320.99707323
486,572,658746.936135334,5212389.04481779
487,478,659371.393493309,5212389.45119594
488,177,659244.770669411,5212392.21945574
489,29,659444.208810533,5212394.14734341
494,108,659206.397331587,5212390.47434768
496,93,659118.497524508,5212388.14224505
497,20,659153.582352234,5212391.63358907
499,96,658988.686941732,5212385.06702364
500,144,659040.225438705,5212383.71982219
502,32,659073.432731964,5212387.01491028
505,81,659282.788729069,5212384.70900447
506,90,659270.529806517,5212382.02262614
508,935,659133.193960564,5212370.47936976
510,131,659000.948654046,5212377.59640091
512,12,659429.052528052,5212381.7337417
516,165,659090.873213875,5212365.82489607
518,15,658755.903225663,5212379.3337787
519,14,659382.049085455,5212379.23378024
521,1310,659196.038515217,5212357.49976419
522,72,659477.431071363,5212375.956053
524,37,658780.937491639,5212375.13924878
527,9,659261.540259221,5212377.73380337
528,177,658971.547268319,5212369.00512439
529,15,658856.110564987,5212375.13384345
530,29,658864.787062535,5212375.07867189
531,9,659087.527514286,5212375.7338342
534,15,659330.145283948,5212375.33384037
536,101,659241.291251403,5212371.61508583
537,192,659303.642301166,5212367.43187887
541,33,658755.927469862,5212370.15816259
542,12,658762.503709091,5212371.23390358
545,25,659073.086456603,5212369.93392363
546,101,659008.214774617,5212365.14983897
547,28,658043.201026363,5212366.12683947
549,12,658998.520995325,5212367.23396525
550,31,659046.524511169,5212365.47592784
551,64,658790.95891819,5212359.62470757
552,2320,658892.603323974,5212322.66697996
553,3781,659094.971592958,5212311.94851772
554,156,659232.224009494,5212356.6187443
555,1145,658197.07102964,5212336.58159941
557,117,658995.349822893,5212353.68289213
558,15,658486.483492987,5212361.73405005
563,50,658857.910696831,5212358.55409908
564,561,659028.214792243,5212343.63628986
567,55,658759.7762366,5212356.40685946
568,59,659290.745788105,5212356.85276938
572,93,658768.676204184,5212352.90622917
575,30,658977.286106719,5212353.26751392
577,200,658233.524965953,5212342.5193463
579,39,658170.768061858,5212348.68296922
580,53,659070.809308689,5212348.79085338
581,25,659083.567224229,5212348.81424924
582,419,659263.000986731,5212338.17116751
583,15,658163.859863585,5212347.13427515
584,48,658279.697514362,5212343.67182853
586,366,658782.046124011,5212329.77552638
588,154,659342.630613975,5212341.17592545
589,18,658861.51096052,5212344.23431986
590,1608,659166.783941027,5212314.85044453
592,808,658257.600392637,5212328.58109585
597,33,658984.004780622,5212338.67379953
599,21,658171.03181744,5212339.16296947
600,219,658872.516332778,5212333.43311652
602,15,658293.069327065,5212337.13442932
603,12,659306.543555325,5212336.2344432
605,111,659233.925624074,5212330.70750138
606,9,658958.518065455,5212334.73446632
611,74,659143.220782527,5212328.62645238
612,22,659361.502126021,5212330.6436203
613,50,658969.098840405,5212328.95455543
617,44,658809.302591251,5212325.30279355
618,28,659113.850870816,5212326.73458966
619,2143,659306.350820724,5212283.0110454
621,14,658987.020152987,5212324.2346282
623,9,658995.520775584,5212323.73463591
626,14,658355.973934286,5212322.23465904
629,48072,659113.150521752,5212156.99409219
630,15,658916.514989091,5212319.73469758
631,29,658384.062198406,5212319.38987531
632,55,659375.494059901,5212317.29837151
634,9,658899.513743896,5212318.734713
635,180,659241.383227336,5212311.74593186
636,119,659011.463119694,5212313.2894188
637,15,658378.475582338,5212315.73475925
641,3409,659367.109739589,5212269.53834624
642,116,659033.144220833,5212307.10558195
645,179,658240.940369403,5212302.4779804
646,43,658929.236851091,5212308.59533444
648,26,658739.617417482,5212308.23487489
649,42,658826.127416599,5212307.04441705
650,128,658439.112835994,5212303.27401387
652,326,658751.705372193,5212292.40996549
654,759,658703.888085304,5212278.9237326
655,58,659045.455467353,5212296.06264876
658,91,659486.699607347,5212289.63626053
659,21,658974.662105009,5212291.44941939
660,68,658928.471747173,5212287.13225906
661,301,659001.411572483,5212281.97116021
662,84,659178.427029035,5212288.37803817
665,60,659250.639460831,5212286.68520713
666,559,659402.48797062,5212269.5225916
667,9,658980.519676883,5212288.73517553
668,33,659493.254199968,5212284.03827824
669,29,659292.059735889,5212283.01112585
672,9,659068.526122597,5212280.73529887
673,305,658768.01230927,5212266.93879027
674,18,658933.182876537,5212278.7353297
676,38,658904.461474696,5212275.63011442
677,137,659049.079442821,5212274.62590401
678,9,659088.527587533,5212277.73534512
680,57,659068.877025491,5212275.13889392
681,67,658945.143951587,5212271.6906622
682,15,659279.941606961,5212273.13541604
683,30,658878.512205714,5212270.53545612
684,266,658432.490816684,5212261.68672037
685,18,658893.013267792,5212270.73545304
687,15,658301.869971636,5212270.13546229
688,273,658719.617784183,5212256.01406829
692,9,658884.512645195,5212266.73551471
696,15,658155.85927761,5212264.33555171
698,12,658717.500412987,5212263.23556867
702,104,658150.237712033,5212254.37993597
703,9,659050.524804156,5212259.73562263
705,71,658772.983349874,5212254.0596538
706,18,658161.459687792,5212257.23566118
709,975,657712.991969599,5212236.37495716
711,15,658070.853051636,5212256.33567505
713,88,659051.854446995,5212252.24710173
715,14,657718.927276104,5212254.23570743
716,22,658685.270779717,5212253.82662283
717,53,659116.925893879,5212250.15086475
718,31,658424.059566133,5212250.18738275
719,1185,658921.088319829,5212237.11065501
720,399,658089.963223222,5212241.04167526
723,16,658765.503928831,5212248.23579993
724,48,658876.303710628,5212246.27749679
727,9,659205.536157403,5212247.73580764
729,90,659414.629249449,5212245.31362277
732,551,658708.788341147,5212219.94676241
734,9,658070.453022338,5212244.7358539
735,16,658429.979354545,5212244.2358616
736,35,658832.308821714,5212241.65018719
738,120,659290.492379714,5212238.99427575
740,80,658439.767571448,5212237.49846548
741,30,659404.350718857,5212237.73596182
742,21,659440.267635176,5212233.45031361
743,52,658844.355857902,5212228.12072545
745,9,658304.470162078,5212229.73608516
748,34,659330.927694194,5212227.08906715
749,19,659067.420778483,5212227.15717755
750,547,659399.934307641,5212213.61019119
751,143,659275.289517984,5212221.35859194
752,23,659239.538647792,5212224.73616225
754,323,659297.933017556,5212214.08617165
756,21,658855.939123859,5212221.0219338
757,106,658860.926012016,5212216.86835902
760,9,658263.467158961,5212219.73623933
763,12,658080.953791429,5212218.73625475
764,18,658456.981332208,5212217.23627788
766,9,658070.453022338,5212216.73628559
768,318,658447.593852203,5212194.1894634
769,173,658610.90879104,5212204.12954354
771,44,658692.04400307,5212206.41826285
773,124,657647.849489623,5212200.37363463
774,142,658052.789756824,5212203.93366607
777,443,658708.761623962,5212191.35518706
778,40,658934.516307533,5212195.86160743
781,555,658975.773383312,5212187.20520935
783,335,658904.752933592,5212187.2053976
784,19,658509.59044853,5212193.15770174
787,12,658930.015977922,5212187.73673269
789,77,658050.191798118,5212179.49010659
790,488,658752.7775869,5212167.94605421
791,19,659216.642233985,5212182.89470208
792,64,658499.812594229,5212178.20562964
795,57,657778.624630877,5212177.64916892
798,12,658520.485983377,5212177.23689458
799,16,657768.930938442,5212174.23694083
802,74,658532.135485251,5212168.25054664
803,18,657793.93276961,5212170.2370025
804,74,658841.874387174,5212167.60190799
805,12,658901.51389039,5212170.2370025
806,54,658463.092890938,5212165.70003541
808,31,658502.710487926,5212166.76931403
810,228,658859.423088303,5212158.7459516
811,100,659288.782254462,5212164.24709485
815,12,657774.431341299,5212161.23714126
818,12,657767.930865195,5212160.73714896
820,51,658845.058775146,5212155.58036572
821,20,657780.431780779,5212158.23718751
822,15,657791.432586494,5212158.7371798
823,161,659536.728116225,5212155.79312581
825,216,659592.10613699,5212151.84839712
827,48,658517.923295682,5212153.57059279
828,9,658995.520775584,5212154.73724147
829,9,659563.56237974,5212154.73724147
833,315,658877.445460917,5212137.05814896
836,9,658656.495944935,5212147.73734939
841,47,658655.70865323,5212142.29062486
843,9,657820.434710649,5212141.7374419
844,74,657830.584102653,5212136.15644686
848,9,659520.55923013,5212136.73751898
849,60,658055.88528871,5212134.5375529
850,12,657820.434710649,5212133.23757295
851,66,658717.273123613,5212131.66183966
853,30,658645.961840069,5212130.67094585
856,9,659132.53081039,5212132.73758065
857,19,659693.677172686,5212131.31654993
859,86,658920.782743528,5212123.97027396
861,49,659686.101966955,5212123.08466826
864,9,658099.455146494,5212120.73776566
865,87,659558.630984076,5212117.89872898
866,12,659084.527294546,5212119.23778879
867,168,659533.685191493,5212114.25572275
868,9,659008.521727792,5212114.73785817
872,33,658988.035378859,5212107.79857122
874,1530,657833.776210675,5212074.32148783
875,22,658693.998691688,5212105.23800464
877,10017,659400.763693633,5212047.59992953
881,18480,659905.389526024,5212014.34324803
883,68,658654.569333239,5212103.47332596
885,100,659492.957208519,5212096.98813183
886,9,657799.433172468,5212100.73807401
889,1346,659629.398553829,5212069.37303011
890,12,659713.07333013,5212097.73812027
894,18,659228.037805455,5212092.73819736
895,9,659612.565968831,5212092.73819735
899,230,658746.024241242,5212080.87316289
900,46,659231.646765432,5212085.21657419
901,42,659244.18184501,5212084.9526031
902,9,658661.496311169,5212085.73830528
903,15,659269.140815896,5212085.33831144
904,3211,658918.587081059,5212020.0130651
906,39,658699.935023909,5212080.6871011
907,2923,659264.299955016,5212026.02112814
911,38,659849.320151141,5212081.47521311
917,21,659295.54274961,5212076.73844403
922,56,658354.598833571,5212071.27424256
923,58,659196.587226108,5212070.08337423
924,136,659216.595790955,5212063.22394651
925,12,659642.568166234,5212071.23852883
926,9,659297.542896104,5212069.73855196
928,454,658393.498709084,5212059.66602003
929,15,659504.95808748,5212067.13859204
930,45,658328.249681501,5212064.36085709
931,27,659049.932168158,5212065.6645407
934,417,659525.077546669,5212056.27832783
937,498,658336.02468201,5212045.0802976
941,50,659703.71264454,5212057.31874344
944,727,660182.642109895,5212044.70317453
946,9,659858.583987532,5212054.73878322
947,30,658946.883880017,5212050.10552132
948,27,659015.077763521,5212050.2944073
949,23,659729.400612919,5212049.73886031
952,9,658437.479903896,5212046.73890656
954,361,659678.975264873,5212039.01603394
956,9,658963.518431688,5212045.73892198
957,18,659333.545532987,5212044.2389451
958,4955,658656.556897937,5212004.92986397
959,130,659163.617702621,5212039.33132846
962,168,658801.488707263,5212038.39379712
963,67,659711.110499802,5212040.17184363
964,12,657670.423723636,5212042.23897594
965,179,658466.163568974,5212036.49884097
966,60,659149.932084883,5212039.5890168
967,65,658982.765995253,5212037.72366094
968,61,659604.319463206,5212038.37837972
969,57,658861.844318268,5212037.56360942
970,9,659836.582376104,5212039.73901448
972,27,657670.868200635,5212034.85020097
973,1930,659690.436957184,5211977.56691604
974,136,659701.616608671,5212029.91563652
977,15,659042.124188883,5212034.33909774
978,9,659148.531982338,5212034.73909157
979,18,659370.214885368,5212032.9057865
981,185,658363.198787768,5212024.37168385
984,2069,660107.480902443,5212003.80578405
987,16,658841.009458961,5212030.23916095
991,21,659144.245954137,5212027.45348961
994,547,659130.10832949,5212016.9203535
995,19,659365.126793411,5212026.63395337
997,19,658817.08665419,5212025.63396879
1000,9,658303.470088831,5212025.73923033
1002,34,659734.163110069,5212024.00396296
1004,341,658831.109906925,5212013.42563718
1007,99,658625.231028786,5212018.2847998
1011,34,659234.655937235,5212018.3569912
1012,114,658283.951115375,5212016.57270498
1016,447,658166.549546039,5212012.87813108
1019,89,659098.887896898,5212014.24502552
1020,49,659806.314853146,5212016.16794932
1021,420,658237.622408913,5212012.24896213
1023,15,658968.518797922,5212016.73936908
1027,31,658370.216912945,5212014.19102128
1028,617,659739.447222893,5212001.30200579
1029,75,658202.689374178,5212012.57943322
1032,16,659632.067397143,5212012.23943846
1034,15,658270.867700987,5212011.33945234
1035,84,658912.919487656,5212007.58474832
1036,240,658854.872974344,5212001.58543605
1037,350,659583.64956524,5211998.15965554
1038,44,659612.679613518,5212007.96677706
1039,16,659643.068202857,5212008.23950013
1040,435,658105.903894671,5211999.33963735
1041,18,659110.029162338,5212007.73950784
1043,95,659312.186073854,5212003.61325567
1044,18,659533.060145714,5212007.73950784
1051,81,659445.973520455,5212002.13465598
1055,2232,659475.460496927,5211946.06259137
1057,37,658899.351569856,5212001.55041407
1059,1213,658635.517491708,5211976.06233753
1061,15,658596.49155013,5212000.73961576
1063,78,658787.71068349,5211995.43200529
1064,9,658878.512205714,5211998.7396466
1068,527,658910.326680063,5211982.128897
1069,15,659761.176853299,5211995.1397021
1072,61,658338.685782831,5211990.37911976
1074,23,658865.511253507,5211991.91366488
1076,14,659969.092081299,5211992.23974681
1077,42,658765.575362635,5211990.88262488
1078,32,659438.209448718,5211989.11479499
1080,44,658752.412060874,5211988.33071617
1082,609,658870.378605072,5211974.27696957
1083,718,658798.809989383,5211970.62169571
1084,19,658856.405323418,5211986.16089316
1087,43,659026.662591338,5211983.4608124
1089,2794,659235.57915951,5211925.41257383
1090,139,658574.633834133,5211976.3586967
1091,74,658691.011986451,5211976.75349909
1092,29,659174.361460332,5211981.01578193
1093,9,659612.565968831,5211981.7399087
1094,37,658362.63658443,5211976.41566646
1096,125,659017.90641514,5211967.74812442
1097,22,659696.799410933,5211974.96728584
1098,9,658562.48905974,5211974.74001662
1099,112,658598.223819861,5211967.50798526
1100,21,659519.130554063,5211971.74006287
1101,12,658701.499241039,5211972.24005516
1102,19,658750.081746657,5211971.8453244
1103,176,658992.009154752,5211964.99584867
1104,600,659606.228838024,5211948.3954228
1105,46,658583.207968526,5211969.7618325
1106,68,659422.522638029,5211967.57836233
1111,330,658893.54664019,5211962.28566318
1112,209,659574.678026402,5211952.9891558
1113,30,658392.843301316,5211966.14014921
1115,1057,658774.896291291,5211945.09241317
1116,378,658963.634842331,5211961.04710604
1117,19,659346.125401723,5211963.63492467
1118,9,659935.589627532,5211964.74017079
1120,155,659177.585723177,5211952.23713775
1121,1271,659310.716166204,5211944.04182744
1124,9,658634.494333507,5211957.74027871
1126,42,659438.624657699,5211955.76411871
1127,273,659515.613812976,5211943.44013289
1128,129,659148.051326979,5211950.14349662
1132,1709,660316.425595385,5211927.15736814
1133,309,659759.207777042,5211947.03817834
1137,9,660199.608964675,5211952.7403558
1138,2266,658460.063640927,5211919.37635122
1139,95,658813.39164672,5211946.20361448
1140,63,658488.38839441,5211947.58170518
1142,12,659019.522533507,5211950.24039435
1143,30,660203.109221039,5211947.74043289
1144,9,658478.482907013,5211949.74040205
1145,396,658678.679387863,5211937.33655289
1147,36,658469.065550606,5211945.74046372
1148,9,659743.575564156,5211947.74043289
1151,136,658823.346400588,5211940.59348426
1152,301,659004.538047318,5211938.0096859
1153,9,659598.564943377,5211945.74046372
1154,47,660043.193253252,5211943.03837773
1156,3335,658589.891666445,5211909.55691364
1158,12,658460.481588571,5211941.2405331
1163,23,659364.243433518,5211938.9579596
1166,224,660069.255667419,5211929.89249378
1168,112,659810.40188718,5211930.9817627
1169,747,659374.086654885,5211920.44634233
1172,645,659128.155296122,5211912.60299013
1173,30,659545.761075948,5211928.5407289
1174,236,659554.591383709,5211921.32134868
1175,366,659637.838311616,5211921.74629814
1181,650,660013.364554646,5211917.15475061
1182,15,658809.507151688,5211928.74072582
1185,411,659427.097397021,5211919.31264734
1186,19,659862.479009651,5211925.89866438
1188,71,658818.3951266,5211920.99436638
1189,54,658842.861446455,5211921.50009672
1190,23,659852.583548052,5211923.56689255
1195,9,658525.48634961,5211921.74083374
1196,12,658646.495212467,5211921.24084145
1197,18,658825.841681385,5211919.74086458
1198,101,659622.527094437,5211913.06770014
1199,31,659330.545313247,5211917.74089541
1200,83,659492.834307952,5211912.96988463
1202,22,658811.007261558,5211913.10460326
1203,23,658532.312936556,5211910.74100334
1204,21,659860.155531206,5211910.45529346
1205,9,659865.58450026,5211910.74100334
1206,24,659556.436857857,5211908.49103803
1207,33,660082.145816057,5211907.92286497
1208,104,660293.250438492,5211903.23150373
1209,12,659371.548316363,5211906.24107272
1210,547,659527.161176188,5211891.8729213
1211,12,659403.050623636,5211905.74108042
1212,338,659678.529379965,5211895.26491058
1213,16,659869.084756623,5211904.24110355
1215,12,659566.062562857,5211902.74112668
1216,626,659776.167408097,5211888.5097167
1219,207,658327.283427156,5211892.26302736
1221,15,659878.585452468,5211896.74121918
1222,12,659895.086661039,5211897.74120376
1223,9,659467.555348052,5211896.74121918
1226,106,659345.772843626,5211889.93000344
1227,17,659904.587356883,5211893.74126543
1228,26,660114.141166434,5211893.89510922
1229,339,660299.822794151,5211881.85649292
1231,63388,660160.444756548,5211720.84353988
1232,9,660246.612407273,5211893.74126543
1233,9,659134.530956883,5211892.74128085
1234,33,659318.999013034,5211891.04433732
1235,56,659633.317488701,5211889.61632903
1243,15,658755.103167065,5211889.34133327
1244,39,659129.863948398,5211887.58751416
1245,83,659623.855952352,5211885.2835645
1246,15,659692.97185787,5211889.14133635
1248,21,659329.11663718,5211888.16992276
1249,295,659854.268417217,5211879.42962168
1253,219,659941.370872877,5211874.85114572
1255,14,660037.097062078,5211883.24142732
1256,9,660041.597391688,5211883.74141961
1257,78,659410.217815238,5211878.27996535
1258,9,659469.555494545,5211882.74143503
1259,200,659100.508465029,5211872.97158566
1262,9,660071.599589091,5211879.74148128
1263,9,660075.599882078,5211879.74148128
1265,689,658311.049744121,5211862.15394402
1267,53,658278.75129726,5211870.96803164
1269,9,659906.587503377,5211870.74162004
1270,84,658248.585116599,5211867.28929231
1271,3522,659898.278547287,5211826.67330457
1272,23,658170.895161468,5211866.35038339
1273,22,659886.086001818,5211866.24168941
1276,9,660315.617461299,5211865.74169712
1277,119,660304.339324348,5211860.64933866
1278,28,659451.911345121,5211861.45604891
1279,38,659697.203746767,5211860.97861267
1282,16,658690.998471948,5211858.24181275
1283,15,659370.948272416,5211858.1418143
1284,202,658151.018328993,5211851.06865602
1285,297,658930.044599547,5211848.21671479
1286,85,659668.464180541,5211850.43605075
1287,155,658542.674705283,5211851.0838586
1288,9,659451.554176104,5211855.7418513
1290,1723,658695.935281583,5211824.46374967
1291,378,659138.869899012,5211826.31637904
1293,164,658569.361514308,5211846.30297243
1294,28,659532.238656976,5211849.84908501
1295,16,659861.584207273,5211850.2419361
1296,12,658937.016490649,5211849.7419438
1297,976,659761.669102466,5211836.64071137
1299,26,658693.46019071,5211847.58813086
1300,30,658126.857153455,5211844.10869732
1301,69,658585.215361927,5211842.43770859
1302,30,659852.983577351,5211844.54202397
1304,128,657968.273663579,5211840.01553126
1307,15,659520.959259428,5211841.34207331
