"patch","area_m2","longitude","latitude"
144,29,658964.25,5212258.75
146,86,659223.470930233,5212256.01744186
147,29,658667.25,5212256.75
150,43,658806.25,5212253.75
151,29,659052.25,5212254.75
152,406,659242.82635468,5212244.66625616
153,29,658175.25,5212251.75
154,36,659118.25,5212251.25
156,318,658895.432389937,5212241.95125786
159,29,659015.25,5212247.75
160,2916,659061.223593964,5212222.48319616
162,91,658923.678571429,5212243.07967033
164,29,659343.25,5212243.75
171,49,659266.821428571,5212240.23979592
176,29,659126.25,5212240.75
177,85,659289.732352941,5212239.18529412
182,77,658944.795454545,5212235.63311688
184,62,659132.75,5212234.60483871
191,29,658122.25,5212225.75
192,29,658975.25,5212225.75
193,114,659275.688596491,5212221.79385965
194,330,659296.813636364,5212214.47424242
195,65,659351.25,5212223.10384615
196,74,659362.885135135,5212222.26351351
198,43,659116.25,5212219.75
201,29,659014.25,5212215.75
207,130,659026.819230769,5212207.21153846
208,108,659123.416666667,5212207.62037037
220,58,659144.25,5212202.25
221,136,659045.419117647,5212198.00735294
223,65,659323.419230769,5212200.10384615
238,36,659154.25,5212195.25
243,120,658969.55,5212187.69166667
252,130,659065.426923077,5212182.17307692
253,29,659087.25,5212185.75
264,29,659124.25,5212168.75
265,29,659114.25,5212162.75
267,29,659104.25,5212161.75
270,4034,659086.447818542,5212115.76239465
272,29,658741.25,5212151.75
275,29,658802.25,5212150.75
276,67,658980.160447761,5212149.75
277,167,658991.05239521,5212140.27095808
278,29,659003.25,5212148.75
279,29,659549.25,5212147.75
280,29,658970.25,5212146.75
281,124,659015.016129032,5212140.19354839
284,64,658806.578125,5212141.46875
289,29,659535.25,5212142.75
303,69,658954.25,5212133.80797101
308,29,659007.25,5212130.75
309,88,659020.863636364,5212127.21590909
310,80,659536.175,5212129.4375
311,29,659881.25,5212128.75
312,384,659149.096354167,5212109.09895833
316,188,659557.271276596,5212118.37765957
317,165,659532.413636364,5212113.47727273
322,29,659663.25,5212108.75
323,49,659123.882653061,5212104.91326531
325,29,659580.25,5212104.75
330,38,658820.75,5212097.25
332,3064,659633.111618799,5212074.67330287
347,44,659136.295454545,5212086.38636364
348,36,659230.75,5212085.75
352,56,659924.75,5212082.75
353,29,660039.25,5212083.75
357,36,660067.25,5212082.25
360,29,659828.25,5212081.75
362,48,658858.75,5212080.25
367,3107,660157.747586096,5212052.88292565
368,29,658821.25,5212078.75
383,29,659006.25,5212075.75
389,7318,660120.11813337,5212007.8997677
395,105,658872.335714286,5212070.62619048
399,38,659931.75,5212073.25
400,36,658826.75,5212072.75
402,49,659195.107142857,5212071.70918367
422,185,660066.758108108,5212059.11216216
424,625,659524.898,5212055.4588
439,53,659705.382075472,5212057.78773585
442,61,658893.135245902,5212054.14344262
449,66,658921.174242424,5212054.14393939
450,29,658939.25,5212054.75
454,50,660203.75,5212053.75
457,61,659728.381147541,5212049.4057377
458,29,660056.25,5212050.75
459,127,660216.202755905,5212045.97834646
460,38,658792.75,5212049.25
461,62,658832.540322581,5212047.97580645
462,66,659543.81060606,5212048.06818182
467,29,660129.25,5212049.75
468,64,658950.859375,5212048.75
470,38,659903.75,5212048.25
471,381,659679.827427821,5212039.96784777
478,38,658974.75,5212043.25
480,36,658409.75,5212042.75
482,29,659565.25,5212042.75
483,76,659710.381578947,5212040.4868421
487,29,660128.25,5212041.75
493,29,658338.25,5212039.75
494,66,659603.522727273,5212038.29545455
496,69,658983.293478261,5212037.40217391
499,29,659549.25,5212037.75
500,29,659899.25,5212037.75
502,41,660184.591463415,5212037.09146341
504,36,659526.25,5212035.25
505,36,660226.75,5212034.75
506,36,658900.75,5212033.75
508,207,659013.467391304,5212026.48429952
509,29,660247.25,5212032.75
510,883,658943.664496036,5212011.16336353
513,36,659703.25,5212029.25
514,46,659998.945652174,5212028.9673913
516,752,659131.4375,5212014.57579787
517,36,659145.75,5212027.75
520,60,658961.716666667,5212025.63333333
521,37679,659608.954901935,5211889.18361023
524,898,659739.744432071,5212005.63975501
527,88,659763.761363636,5212023.07954545
528,250,660235.854,5212016.298
530,36,659516.75,5212024.75
532,36,658906.25,5212023.25
538,29,658996.25,5212021.75
541,29,659461.25,5212021.75
548,61,658971.807377049,5212018.20901639
555,79,659025.490506329,5212014.6613924
558,74,659099.641891892,5212014.02027027
561,29,660248.25,5212015.75
567,460,660194.610869565,5212005.19347826
570,62,659276.024193548,5212008.33064516
572,180,659505.172222222,5212004.21111111
575,57,658911.671052632,5212006.69736842
576,100,659314.84,5212003.84
589,29,658966.25,5212002.75
590,38,659444.75,5212002.25
595,29,659288.25,5211997.75
596,205,658931.845121951,5211990.78414634
597,36,659330.25,5211995.25
598,367,658915.113760218,5211982.77997275
600,29,659761.25,5211994.75
601,50,659889.25,5211993.25
602,36,660057.25,5211994.25
610,88,660257.193181818,5211992.04545455
614,29,659089.25,5211991.75
615,41,659109.908536585,5211990.40853659
617,66,659806.825757576,5211987.84090909
618,29,659995.25,5211990.75
619,29,659437.25,5211989.75
620,29,660207.25,5211989.75
621,36,660240.75,5211989.75
624,153,658970.053921569,5211979.10294118
628,246,658873.595528455,5211975.03861789
631,44418,659220.005211851,5211808.82053447
632,36,658981.25,5211981.25
636,49,659784.678571429,5211978.26020408
640,244,659038.028688525,5211968.5
644,46,659020.75,5211971.75
646,201,658997.782338308,5211961.95895522
654,96,659207.3125,5211963.88541667
656,241,659344.640041494,5211955.17323651
659,46,658881.75,5211961.75
664,151,658894.130794702,5211954.04139073
665,213,659176.348591549,5211952.05985915
667,1054,659303.55170778,5211943.51470588
675,195,659023.147435897,5211951.07820513
676,577,659771.641681109,5211947.12088388
679,36,659881.25,5211953.25
680,38,658879.75,5211952.25
681,38,658924.75,5211952.25
682,101,660201.368811881,5211949.67079208
683,42,658911.25,5211951.25
686,29,659905.25,5211950.75
688,36,658931.25,5211946.25
689,65,659914.726923077,5211944.30384615
691,80,660047.2875,5211941.5375
692,43,659153.25,5211941.75
693,29,659921.25,5211936.75
694,654,659904.282110092,5211922.36926605
698,202,659809.126237624,5211929.79950495
704,29,659152.25,5211930.75
705,853,659377.714243845,5211921.12045721
710,92,659879.445652174,5211925.69565217
711,262,660011.070610687,5211920.3721374
712,365,659426.732191781,5211921.50616438
714,48,659825.75,5211924.25
719,44,659852.75,5211923.25
721,91,659890.568681319,5211916.15659341
724,38,659137.75,5211915.25
725,29,659836.25,5211915.75
726,38,658891.75,5211914.25
730,60,658904.633333333,5211913.06666667
733,58,658951.25,5211911.75
734,29,658981.25,5211912.75
736,38,658992.75,5211911.25
738,36,659859.75,5211910.75
739,127,658889.848425197,5211905.73425197
743,29,658860.25,5211906.75
746,65,659872.126923077,5211904.58076923
748,65,658984.188461538,5211900.98076923
751,499,659774.74498998,5211890.51152305
752,29,658867.25,5211900.75
753,29,658969.25,5211900.75
755,1300,660058.424615385,5211881.48153846
757,560,658895.028571429,5211889.01428571
758,36,658935.75,5211899.75
759,36,658853.25,5211898.25
767,81,658932.237654321,5211887.65123457
768,29,659035.25,5211890.75
770,95,659619.723684211,5211888.27631579
774,1302,660176.316820277,5211870.109447
778,278,659852.235611511,5211880.72122302
779,97,660206.548969072,5211883.73969072
781,241,659035.573651452,5211878.41390041
783,29,659586.25,5211884.75
786,29,659072.25,5211882.75
788,42,659400.25,5211881.25
793,56,658876.089285714,5211878.08928571
796,29,658991.25,5211878.75
797,50,659100.25,5211876.25
798,81,659585.212962963,5211875.19444444
800,63,658954.186507936,5211876.30555556
802,131,658929.937022901,5211866.65076336
803,29,659068.25,5211874.75
807,41,660206.908536585,5211872.40853659
809,29,659834.25,5211871.75
810,540,660031.016666667,5211853.8537037
811,76,659095.934210526,5211863.56578947
813,134,659896.75,5211856.13059701
815,49,660240.678571429,5211856.23979592
816,263,658889.033269962,5211846.32794677
820,29,659530.25,5211851.75
821,29,659083.25,5211847.75
824,29,658900.25,5211845.75
826,1465,659881.834982935,5211818.91928328
828,29,659075.25,5211844.75
830,183,659921.790983607,5211840.1215847
839,29,659081.25,5211840.75
840,29,658999.25,5211839.75
841,246,659063.00203252,5211826.64837398
844,29,658902.25,5211834.75
845,52,659050.769230769,5211833.88461538
847,56,659020,5211831.32142857
849,291,659458.026632302,5211823.29982818
850,29,658849.25,5211831.75
851,29,658912.25,5211831.75
852,29,658984.25,5211831.75
853,29,658935.25,5211830.75
854,67,658921.384328358,5211825.76492537
855,29,659075.25,5211826.75
856,29,658879.25,5211825.75
858,29,659048.25,5211825.75
860,151,658866.779801324,5211820.27317881
861,29,658987.25,5211821.75
862,109,659426.433486239,5211819.28211009
866,41,659440.908536585,5211820.09146341
867,41,658899.591463415,5211819.09146341
872,396,660147.297979798,5211805.96969697
873,45,658936.25,5211813.75
874,41,659455.25,5211812.75
875,38,659051.75,5211805.25
877,29,660167.25,5211802.75
879,407,660173.281941032,5211780.92690418
880,58,659055.663793103,5211788.69827586
883,365,660048.348630137,5211778.58561644
887,29,659053.25,5211771.75
889,295,660037.127966102,5211755.03474576
891,43,658816.25,5211763.75
892,29,659275.25,5211743.75
893,55,659873.540909091,5211733.75
894,3637,658970.720167721,5211634.49621941
898,36,660345.25,5211716.25
901,29,659085.25,5211687.75
902,36,659112.25,5211685.25
903,48,659189.75,5211680.25
904,95,659083.239473684,5211674.79210526
905,29,659670.25,5211677.75
906,1137,659110.057387863,5211644.67524186
907,120,660019.95,5211666.7
908,29,658945.25,5211668.75
909,36,659514.25,5211662.25
910,29,659680.25,5211662.75
911,29,659660.25,5211654.75
913,29,660082.25,5211647.75
914,29,660072.25,5211642.75
915,29,660061.25,5211632.75
916,167,659062.896706587,5211569.00748503
917,739,659050.589648173,5211537.50372124
920,69,660441.670289855,5211548.25724638
921,159,658906.891509434,5211526.64308176
922,703,659040.890113798,5211479.20234708
923,36,660468.75,5211469.75
924,29,660463.25,5211462.75
925,36,660455.75,5211453.75
926,38,660471.75,5211452.25
927,29,660448.25,5211447.75
928,42,660461.25,5211436.25
929,29,660451.25,5211428.75
930,29,660446.25,5211417.75
931,29,660361.25,5211297.75
932,29,660404.25,5211235.75
933,29,660394.25,5211226.75
934,29,660171.25,5210956.75
935,29,660136.25,5210941.75
936,36,659862.25,5210782.25
